,file_name,phoneme
647,3120_edugame2023_01473241e66c4843932f52a5df11bc17_ec6de09a32164ebf892800bc94760703.wav,[PAD][UNK][PAD]
648,3120_edugame2023_977212b444d440c393926fbdfe595811_17584c84802344d7b4826197991b7e15.wav,[PAD][UNK][PAD]
649,3120_edugame2023_977212b444d440c393926fbdfe595811_43cfe50a3423476da439253bb6eb47cb.wav,[PAD][UNK][PAD]
650,3120_edugame2023_977212b444d440c393926fbdfe595811_4aa04ec74366422e9713569ef68b9d7b.wav,[PAD][UNK][PAD]
651,3120_edugame2023_977212b444d440c393926fbdfe595811_6325a3ad28884800a1faef58f591362d.wav,[PAD][UNK][PAD]
652,3120_edugame2023_977212b444d440c393926fbdfe595811_652d29f0fef44a0ca0550bdcdbbfe489.wav,[PAD][UNK][PAD]
653,3120_edugame2023_977212b444d440c393926fbdfe595811_65db8ff7feae4bebb9554fb8b6736b8a.wav,[PAD][UNK][PAD]
654,3120_edugame2023_977212b444d440c393926fbdfe595811_7d8511c6fb444ce485e19735f297af86.wav,[PAD][UNK][PAD]
655,3120_edugame2023_977212b444d440c393926fbdfe595811_7fe151a0703d4f25b5b7a72201655910.wav,[PAD][UNK][PAD]
656,3120_edugame2023_977212b444d440c393926fbdfe595811_861f0f3d45754738a775bca47ed89b82.wav,[PAD][UNK][PAD]
657,3120_edugame2023_977212b444d440c393926fbdfe595811_8c2ac0d6a81b4d1d981cf6e027c7bf01.wav,[PAD][UNK][PAD]
658,3120_edugame2023_977212b444d440c393926fbdfe595811_8f4a3b1af79f452fb0bd7efdd4fd398d.wav,[PAD][UNK][PAD]
659,3120_edugame2023_977212b444d440c393926fbdfe595811_96b83f8d9e4141b7b4f14f69616db655.wav,[PAD][UNK][PAD]
660,3120_edugame2023_977212b444d440c393926fbdfe595811_aae06c54054a40e39c1c438d9d92cc50.wav,[PAD][UNK][PAD]
661,3120_edugame2023_977212b444d440c393926fbdfe595811_c98da049a536473a8700cd19943e2e20.wav,[PAD][UNK][PAD]
662,3120_edugame2023_977212b444d440c393926fbdfe595811_d26869d8b2cb4e089ce58b3b68fb0d48.wav,[PAD][UNK][PAD]
663,3120_edugame2023_977212b444d440c393926fbdfe595811_e555396cc4284fadaed40ff07aba7f07.wav,[PAD][UNK][PAD]
664,3120_edugame2023_977212b444d440c393926fbdfe595811_eed0c83e4ec546fabc66ff6733a3a953.wav,[PAD][UNK][PAD]
665,3120_edugame2023_977212b444d440c393926fbdfe595811_f04dd3b5b9ee48489f5b242ee209ecae.wav,kaʁma
666,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_1273d863b4c14e729cacbd687de15c24.wav,amaʁad
667,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_385b87995c60440bacd39370d583503c.wav,ato
668,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_41b43eed50f042259ec0e6a9c6693f48.wav,ɛs[PAD]eeʁo
669,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_462f8631eac24d8aa8af7045ae45bc1e.wav,ʁisɔ̃
670,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_6343d0a4686e48c58fad35b79cf5f65d.wav,obje
671,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_65fabf651b9a49359a05ff7bc1fbd953.wav,lɔt
672,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_68d15d2538e24b73b1b285c6b937c1b7.wav,azɛ̃
673,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_711eee65901e44e3bb064172fc7e240d.wav,ladaʁ
674,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_903df5bef5934f5a9b00ece94ee00325.wav,ʁikal
675,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_9d28c78a357a4cf988d6b4987e6a681f.wav,ɛs[PAD]ɛs[PAD]ɛs[PAD]tɑ̃
676,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_a543f77ba8044617a2de7f42d0111ff5.wav,ka[PAD]aʁape
677,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_be28c26c920545a5a9e6fbd5e527b217.wav,ym[PAD]lym
678,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_c3847af00544473b832cdaeab7aaf65d.wav,oty
679,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_c59b7f02bb374d02a9c9b74c93ea1f24.wav,seaʃ[PAD]ømɛ̃
680,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_cacdfc021e194548ac74968299980618.wav,ka[PAD]li[PAD]ka
681,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_f878833e3128461c94e1300ab13d7dde.wav,ɡan[PAD]ɑ̃da
682,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_faf2143f1c3b46dcbcd8eb34a370d7e6.wav,atin
683,3121_edugame2023_7f3fde74d013475185b58e442ac220d9_fd1624bda0374c32afa1843621e79ad5.wav,olityd
684,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_27d57f8c3e234da0932b73569cd63ca7.wav,lik
685,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_2a23645e0a5d42de81ffc9a8ba8b3543.wav,[PAD][UNK][PAD]
686,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_2d2967bd8e2d4b50b65abed9e44f1470.wav,olityd
687,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_3194e52282e54009bb1b0c2c59ff057d.wav,ømɛ̃
688,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_41d4bced562243bc8ce749e05cdec292.wav,ato
689,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_450fdb6c1f1a48d1b1f01ca1fd2dcaca.wav,ʁisɔ̃
690,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_4cc1e6b2d1c149e695d07267d6e550a1.wav,ɡlɔt
691,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_4ce5114dc04c4b328c4c639ec142c0bf.wav,atin
692,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_593cfc9fbcda4f41ab9313bbbb218475.wav,ɑ̃da
693,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_8b776494238946df9d937b9bb021f8d6.wav,ym
694,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_9c56908311d149deb45addcc102332a8.wav,ʁikad
695,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_a403c6bc2ddd4d8f99c220249bd88aae.wav,anape
696,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_b40fcd40d9274f2ba6ecb83525e55052.wav,amaʁad
697,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_bb269e8e303a486688d1e14e92cdf31c.wav,asjɔ̃
698,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_c2046db087f24dc1a43c69dbc84e9c35.wav,loty
699,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_da128c6752db4b5681782d3c8c77a411.wav,obje
700,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_ee7fe00db13e46dd8cd526c89c9c2b0d.wav,azɛ̃
701,3121_edugame2023_fe82a4491f8649569b48b71abeb91455_fdd8fb242e784ad2a40b9bddce0331fd.wav,ladaʁ
702,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_2f7334f3f7084a39bb806c61a9cc123a.wav,pal[PAD]palsjo
703,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_329dae957ea7427e800276ffa028e865.wav,biʁpla
704,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_38b8b4c9f91f4d5782fb7a2d872332c2.wav,ka[PAD]pi[PAD]tal[PAD]talkapi
705,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_3ebc534fd4ed41dc836d128280519666.wav,sjɛʁzɔʁ
706,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_3f08c0454555408eb6bcbffb7507e842.wav,plaʒ
707,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_5d1fbcd0b78847b28c0ec91f85e362c4.wav,kɑ̃mi
708,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_6163bea7906344b3a551416c41bd9ee8.wav,toba
709,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_621334a761624141a05a1bcd3dfbe0a3.wav,laʒpo
710,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_85835ae9631045fc975f0985814f609e.wav,mɔɡlo
711,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_8f828e493f35430fae20c66ab0eb40ac.wav,depaɔ̃
712,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_917806b204484d88922244eeffbf7e80.wav,(en)lwɑːɡəl(fr)
713,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_a186d419fd924c919e5c92a10a3f74bc.wav,dakɔ̃
714,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_a3ccff37dfa14716baafd735f7fa2b17.wav,tylɛspa
715,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_a4185048ee3c4ff2bd1624a59f58f27c.wav,[PAD][UNK][PAD]
716,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_aac76261fa254a11ad92f8b84955d13a.wav,maʒfʁo
717,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_d97b47ed8213486081408c423e6724a2.wav,nakaʁi[PAD]nakaʁi
718,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_e13368da5c0b46ee8a11ccf5d595f4ce.wav,valʃø
719,3122_edugame2023_a5c8e9fcc3414c7dbf78b6eeb9de715e_f26f91cce74148ae80945133871597df.wav,manpʁo
720,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_080b428b661b40028f5c9f33dd437b7f.wav,aneɔ̃
721,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_2ae7f18c4b40421a9c6bb6fd372ccaa3.wav,paljo
722,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_3a4561ed4d9b46108539f0ceb722b3c2.wav,[PAD][UNK][PAD]
723,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_3d1ad1ce5c5a4d59b20205f91ee84495.wav,patyl
724,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_4c3123bc5a32413fb7c8d0c0b8a94916.wav,labiʁ
725,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_5a1220734b7b4e4e886d6dcd1658c894.wav,apital
726,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_5b595c3a5fe34cf8af8fab61aff49d5e.wav,anaʁi
727,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_66a8f890051f4bf6b21e038f3c0a2b4b.wav,[PAD][UNK][PAD]
728,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_780f36f0bf6d45b6a317b919de336ad8.wav,olaʒ
729,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_83964faebb494a32a029f76c3d74d15c.wav,(en)lwɑːɡəl(fr)
730,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_a47405e5fd774fa19ffb9587c820a4a7.wav,ikɑ̃
731,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_af981461b1fe4825bda0a26252f7092f.wav,kɔ̃da[PAD]ɔ̃da
732,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_b35f0e43c2df46acbae3613baaeb80cf.wav,ʁomaʒ
733,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_c13aaabd6cf84d1e87cd70e28aa1fd53.wav,lomo
734,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_c68cd813b24d44bdb52ab2315fa9970e.wav,[PAD][UNK][PAD]
735,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_e9a0ba9fe9244ca5a9e976adab1f9f25.wav,[PAD][UNK][PAD]
736,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_eef402a83d0f48b7996c8a210beba6d3.wav,ɔʁsjɛʁ
737,3122_edugame2023_d0eb9c3e21ff4b4585c170f1fc535ea6_ff1f1f5e0c7f4e94bdfeebbd39473e9c.wav,ʁoman
738,3123_edugame2023_4d04085ec34443f684682a61486242c7_085aed4ec6204b22ad6549c7e6e51793.wav,seaʃ[PAD]ømɛ̃
739,3123_edugame2023_4d04085ec34443f684682a61486242c7_186f3185a15f463a84826c0630b25e48.wav,ʒeɛl[PAD]lo[PAD]ɡloty
740,3123_edugame2023_4d04085ec34443f684682a61486242c7_1b488c66c707470a86eabf3fa9279175.wav,ladaʁ
741,3123_edugame2023_4d04085ec34443f684682a61486242c7_20f927e4276d45678fc1a2dd5f6c7613.wav,atin
742,3123_edugame2023_4d04085ec34443f684682a61486242c7_23f90cb48b15496096c2c255dafce866.wav,ʁisɔ̃
743,3123_edugame2023_4d04085ec34443f684682a61486242c7_299ce2040b974c209b58c24b555abc2a.wav,ʒe[PAD]ɑ̃da
744,3123_edugame2023_4d04085ec34443f684682a61486242c7_407a862fc4b046d2ad8a78567a2a2870.wav,[PAD][UNK][PAD]
745,3123_edugame2023_4d04085ec34443f684682a61486242c7_42692831ace8422cbb77a5347d752a7d.wav,akape
746,3123_edugame2023_4d04085ec34443f684682a61486242c7_429787787d6644d985cfabc1629cc2c7.wav,azɛ̃
747,3123_edugame2023_4d04085ec34443f684682a61486242c7_5354fd13c2374adc9b45e9304c14358b.wav,amaʁad
748,3123_edugame2023_4d04085ec34443f684682a61486242c7_83559c67eb83417cb3b34cc5853209c7.wav,obje
749,3123_edugame2023_4d04085ec34443f684682a61486242c7_ac441d79cd2c4eda9d417c50553fe016.wav,lik
750,3123_edugame2023_4d04085ec34443f684682a61486242c7_ae0d54a284c841cc9cac76a5095a7e03.wav,ɡlɔt[PAD]ʒeɛl[PAD]lɔt
751,3123_edugame2023_4d04085ec34443f684682a61486242c7_d1f2d2cc733b40ad8761987d5334a08d.wav,ikal
752,3123_edugame2023_4d04085ec34443f684682a61486242c7_e677d79bf56e465c801612b83c3952ea.wav,tasjɔ̃
753,3123_edugame2023_4d04085ec34443f684682a61486242c7_f00559dd83574380b0cb55c9ffd4a2e6.wav,lym
754,3123_edugame2023_4d04085ec34443f684682a61486242c7_f37d3024dd7e4c078f45dd4e741ef469.wav,ɛspe[PAD]iʁjo
755,3123_edugame2023_4d04085ec34443f684682a61486242c7_fdf9d56bacf949569f2ff50a625d144f.wav,ato
756,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_15a7b11aba3840718926f1dbcb634914.wav,ʁazɛ̃
757,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_24f3a0cc58304b7298aee4dc47146072.wav,plym
758,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_27f5d5e2e9234ab2abefcd8764c154e1.wav,ɡɑ̃da
759,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_5e28c7834a8346c585feeca3be4201dd.wav,ɡloty
760,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_5f5258a5062e478d979ae23ad9e649bc.wav,ɡatin
761,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_69912f536d0a4db985d307478a35f7fe.wav,ɡlɔt
762,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_8293530554fd4d8097eadf5156405587.wav,ʁato
763,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_8920dde2d0d041b897a4d4db9bacbffc.wav,ʃømɛ̃
764,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_96c12a1fd6344654b740e32da4d82a45.wav,tʁikal
765,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_9f3eb8f0410641a08b82fe46ebab5e76.wav,stasjɔ̃
766,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_a5c7a4f73a5245ceab0ee5a495607c99.wav,fʁisɔ̃
767,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_abcf55b63611449cbf48c684c230d636.wav,plik
768,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_b2c53e8537044e9dbb94e4e3d5f5da13.wav,speʁeo
769,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_b927a12dbe994436b2c84123b5923e30.wav,kanape
770,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_bfbba77887c04a5293689232c4e043d1.wav,solityd
771,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_d2e1cabaf92c4cb5bdbec6d21b66c60b.wav,kamaʁad
772,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_dfa486bb2bad4615ba61f9a0445a65a9.wav,pobje
773,3123_edugame2023_90c9bb3366ba448b94ef8ea1ab6d3d2a_f4e0338caa294722bb1cb8442a9e763a.wav,pladaʁ
774,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_051365f570f44a328c08be69cdb2c793.wav,[PAD][UNK][PAD]
775,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_05959e603cb3435297564645c4a74352.wav,waʁ
776,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_188289a1fafb4e60854784b94c80f43c.wav,ɛs[PAD]aljo
777,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_20edb94d39d047df9ab0d206f63217e6.wav,plabi[PAD]œ
778,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_21013ca3090946adb59d5d2b7c9aa6f2.wav,av
779,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_2719373c8e1f461ea40eab18077d29b4.wav,atyl
780,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_2af8cfa3ae7642f5b7fea2e4bd5c14d3.wav,kolaʃ
781,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_33395a35535e464bb1755428516e55ae.wav,anaʁi
782,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_379f2de98b2e48f08da013bb226fff1d.wav,ʁis
783,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_455ad58d67d744fb9e9b5fd87cd30ed7.wav,y[PAD]øval
784,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_6b18cc35cb744c46888ec33034463203.wav,apital
785,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_7d7e61fcda014b3b96e71e9c73479b2e.wav,ikɑ̃
786,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_7da745804799478f8942dcc7e92b1a64.wav,o[PAD]ʁoʁomal
787,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_9dfecf8e1433407495d3eaaf8b306d34.wav,ɔ̃da
788,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_ad98f4cf835b405994498bc205d2147f.wav,anjɔ̃
789,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_d2950070a2e1409cb70d5878dcf6cc61.wav,ato[PAD][PAD][UNK][PAD]
790,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_ec51b1c1bf52402b84811f6a5aab1019.wav,ɔʁsjɛʁ
791,3124_edugame2023_9ad8272b040541ab84acc2bcbd54aa4a_ee4a9867eafc4b7fa3dc57e12605db24.wav,omo
792,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_03a74f7bf8ba430e976e31fa567e9567.wav,ʒe[PAD]lwaʁ
793,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_0b6e4cef7a8b4133b9295062ff393b81.wav,spa[PAD]ljo
794,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_1af070e1bfc04ce09a785fc83fc2d76f.wav,pulaʒ
795,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_3af2ce505481446994caaca75d91aca6.wav,ikɑ̃
796,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_4af6327704cb4a3a8affc766eb6d2af2.wav,ato[PAD][PAD][UNK][PAD]
797,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_5045a340c9c348e885ff9fe03e64e814.wav,omaʃ
798,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_5775da72519b49b5be0971915b9877d7.wav,øval
799,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_72095d09e2244a4894886c6ca913fa02.wav,ʁomal
800,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_721bd3bb9222408fa7c9c41d9b2a6a69.wav,anaʁi
801,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_7eb3631299364a86ad4c234920719b8b.wav,if
802,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_7f8693f1082245bab496fa9786a6f486.wav,[PAD][UNK][PAD]
803,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_9dedaa577eab48bf92f4b8ce2ed1fe7d.wav,lomo
804,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_a3442970829041ccb6ffc56edf1ef2a1.wav,aneɔ̃
805,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_c5ea320d659b4240bd9ba2eb01fd3665.wav,[PAD][UNK][PAD]
806,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_cbfe8a6e3e884e988578f325d4561dfd.wav,atyl
807,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_f0d4a93d82ba47369020ecb4e10586e5.wav,ɔʁsjɛʁ
808,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_f82e674994f641bd95d805a73bf319f6.wav,ɑ̃da
809,3124_edugame2023_d2646065fde444b0a32963f3f76745e5_fe5bc61f31474ce695c3d01c2d111b32.wav,[PAD][UNK][PAD]
810,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_0b5bbfe47b824cc9bea0c9eb19c62782.wav,fʁo
811,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_1529a21ba6c54da1910a9e0812e8f316.wav,ɡlo
812,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_2938f6885ed943aea0f8ac2b07984e69.wav,ka
813,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_69729e6a9e96443daaca576c157e0b72.wav,ɡlo
814,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_7d6889a4d52940db9c76723a278fafa3.wav,tʁi
815,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_849afc6a2155476a8edf4dd74f564ba1.wav,ba
816,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_92c205bbfadb45f480d7e89f6d7b9ad9.wav,bʁo
817,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_92f7b7200e08460e900d5e742e94f2fa.wav,pla
818,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_9709a662704a414993e93f2b3da60b18.wav,sɔʁ
819,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_a884fd44253849df9c6d44fa1e6b79db.wav,spa
820,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_b75e17a8eb244da0a91fa46d40e2a1df.wav,ba
821,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_c06779314f664cbfad8f128594b34c3b.wav,ka
822,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_cd5cd112744244d7a85ce88f499f0908.wav,kɔ̃
823,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_d6a83b42485f4110838dcee56e30d913.wav,ʃø
824,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_da5a112ef855497a99e494b85b278c40.wav,mi
825,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_dcdd7f4b44b340c6b1822dc9fd189af0.wav,pla
826,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_e3bac829cbf44b988ac074f252e2baa5.wav,po
827,3125_edugame2023_7321853f8a23411bb5631daaf861e5e1_f119ca4af8f840479cb4330b6537b2a3.wav,spa
828,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_05d4889d243a4284902d600958a7cc6b.wav,so
829,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_08eea67b3d0e47ee91d781211c44dbd9.wav,ple
830,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_2c650a8655a240918671e9a659290569.wav,mi[PAD]œ[PAD]mi
831,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_32823ab2d37843fabcc2a43686c1f865.wav,ba
832,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_3df0cdada626456c802efd3264c6fb73.wav,po
833,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_4317963fdd8945feab400aa1925618d6.wav,ka
834,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_6018792c85ab4ae48a439a7ee521be6d.wav,pla
835,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_7c2cac90b9694141bdf62c08d1b3bc71.wav,ʃø
836,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_9426fa93fbdc4bd1b9b5224fd5decfce.wav,fʁu
837,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_9723e1155e67485b8662ad9b0ae56996.wav,spa
838,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_a6156cfb879f4015910ab0bf500550d3.wav,kɔ̃
839,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_b734f09910b8455592e6b9782b5921b1.wav,tʁi
840,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_bbeab5a989574e91b82195ceedc2ed9d.wav,ba
841,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_bef0de2b0c52496eb2a1eb4b2ba0fe6c.wav,ka
842,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_c717297c777d4565874e97b4914750ee.wav,ɡlo
843,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_d403ed551315447cb57916803dd08115.wav,ɡlo
844,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_f2530e72aaf34099b1515190cdae76ed.wav,spa
845,3125_edugame2023_d6b766452ad04242b125a3cd63cb8a3b_f85372c281de440e8b33c763ac418368.wav,ʁo
846,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_0ca1f092c75143d48ba15228869fdd3b.wav,panyʒ
847,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_1c9677188d264ea7a8c656e65cbcb893.wav,solysjɔ̃
848,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_2dac3729f17c4b6f8f073f090ca4282b.wav,spydjo
849,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_2e32240a203f435abfe93709db13b68a.wav,kameʁa
850,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_3d3acf76efef43b9a12aefd6e06c4d92.wav,plabɛt
851,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_8097cf2550824232bf38c21e9b16f99f.wav,laʒɔ̃
852,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_8adab3ec032b433cb6c89789dc4f3cb3.wav,tʁuf
853,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_af00013848d14727bc480c76fdee7952.wav,ʃapo
854,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_bda1c5739d5f417790fabfa4eae5cbec.wav,[PAD][UNK][PAD]
855,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_c626d3ce741f4da993af55a37a6aa2db.wav,fʁiɡo
856,3126_edugame2023_0801e4373f6b4f5d8e041bb04a434cae_ca0feb769d204b0fa6b8228086820ae1.wav,dlɛz
