file_name,participant_id,phase,language,form,config_id,config,API_target,trial_answer_coder1,accuracy_coder1,notes_coder1,trial_answer_coder2,accuracy_coder2,notes_coder2,trial_answer_coder2_phonemized
109_edugame2023_0f4162ff42ff41e09610bd5189b1ce50_89502c5dcd28480f81a962411e49ed32.wav,109,WORD,it,B,config_B_complex_2,strage;minestra;appartamento;caposcuola;taglia;farfalla;medaglietta;caffettiera;stringa;gessetto;cartoncino;cassaforte,ˈstraʒe;miˈnestra;appartaˈmento;kapoˈskwola;ˈtaʎʎa;farˈfalla;medaʎˈʎetta;kaffetˈtjera;ˈstrinɡa;dʒesˈsetto;kartonˈtʃino;kassaˈforte,strage minestra appartamento ca.po.scuola taglia f.arfalla me.di.medate me.da.glietta caffettiera strin.ga gessetto cartoncino cassaforte,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out self_correction,strage minestra appartamento cap.po.scuola taglia {f.}farfalla {medi.medate.}me.da.glietta caffettiera stringa gessetto cartoncino cassaforte,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
109_edugame2023_0f4162ff42ff41e09610bd5189b1ce50_9329873c57984cc28866117c2e4988b4.wav,109,WORD,it,B,config_B_easy_1,caso;fame;vicino;domenica;meno;bava;nuvola;signora;ecco;foga;estate;ospedale,ˈkazo;ˈfame;viˈtʃino;domeˈnika;ˈmeno;ˈbava;ˈnuvola;siɲˈɲora;ˈekko;ˈfoɡa;esˈtate;ospeˈdale,caso fame vicino domenica meno bava nuvola signora ecco foga estate os.pedale,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,caso fame vicino domenica meno bava nuvola signora ecco foga estate os.pedale,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
109_edugame2023_0f4162ff42ff41e09610bd5189b1ce50_b93c9c7fa3604cf3869e61214f1d0639.wav,109,WORD,it,B,config_B_easy_2,diva;notte;barile;basilico;radio;anca;cofano;candito;bivio;fatto;attesa;candidato,ˈdiva;ˈnɔtte;baˈrile;basiˈliko;ˈradjo;ˈanka;ˈkofano;kanˈdito;ˈbivjo;ˈfatto;atˈtesa;kandiˈdato,diva notte ba.ri.le ba.si.lico radio anca cof<a>no can.di.to candito biv<i>o fatto attesa {candia.} can.didato,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out self_correction,diva notte bari.le ba.silico radio anca cofa.no candi.to candito bi.vio fatto attesa {candia.}candidato,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
109_edugame2023_94e483e0ad4c4e9b9edbf79b6de7156f_0bc41d92b37c47129af1ff06b3ff0ca9.wav,109,PSEUDO,it,B,config_B_pseudo_1,vuso;seca;clofeno;ranviglio;dape;tarse;dorizza;pradeglia;arlo;begnole;flavestro;cugnaripo,ˈvuzo;ˈseka;kloˈfeno;ranˈviʎʎo;ˈdape;ˈtarse;doˈrittsa;praˈdeʎʎa;ˈarlo;beɲˈɲole;flaˈvestro;kuɲaˈripo,vuso {ci.}seca clofeno ra.n.viglio dappe tarse dorizza pradeglia arlo be.gno.le begnole fla.ve.stro cugnaripo,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out self_correction,vuso {c.}seca clofeno ran.vi.glio dape {f.}tarse dorizza pradeglia arlo begno.le begnole flave.stro cugnaripo,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
109_edugame2023_94e483e0ad4c4e9b9edbf79b6de7156f_b44bd991705842c6a5f0679ab6fcd56f.wav,109,PSEUDO,it,B,config_B_pseudo_2,istro;bismoggo;sirfelone;chetinare;borte;foneggio;caglidabo;pachetenta;bitto;egnamisa;nagrosto;vusciacope,ˈistro;bisˈmoɡɡo;sirfeˈlone;ketiˈnare;ˈborte;foneˈdʒo;kaɡliˈdabo;pakeˈtenta;ˈbitto;eɲaˈmisa;naˈɡrosto;vuʃaˈkope,istro {bis.man.}bismago sir.fe.lone sirfellone chettinare borte fo.ne.gio {ca.glin.}ca.gli.da.bo pa.che.tan.te pa.che.ten.ta pachenten.ta {bi.}bito e.gna.mi.sa {pause} egn.egn. {comments} {cut recording},0 0 1 1 1 1 1 1 1 1 NA NA,sounding_out cut_recording,istro {bisman.}bismago sir.fel.lone sirfellone chettinare borte fone.g.gio {cagli.}caglida.bo pache.tan.te pa.che.ten.ta pacheten.ta {bi.}bitto e.gna.mi.sa {egn.en.} {comments} {cut recording},1 1 1 1 1 1 1 1 1 1 NA NA,sounding_out cut_recording,
116_edugame2023_060c62a0d8b5402dab1fe708da8b404b_4fbcaf2c09a24fcbafe03e4472e6aebf.wav,116,WORD,it,C,config_C_easy_2,duna;nonno;canile;binocolo;bacio;alga;codice;bandito;vizio;matto;avviso;carnivoro,ˈduna;ˈnɔnno;kaˈnile;binoˈkolo;ˈbatʃo;ˈalɡa;ˈkoditʃe;banˈdito;ˈvittsjo;ˈmatto;avˈviso;karniˈvoro,dona nonno canile {pause} {comments} {inaudible} {comments} dacio alga codi.{cut recording},0 1 1 0 0 1 NA NA NA NA NA NA,cut_recording,dona nonno canile {inaudible}  {comments}  da.dino dino  {comments}  baccio alga codice codi {cut recording},0 1 1 0 1 1 NA NA NA NA NA NA,sounding_out cut_recording,
116_edugame2023_060c62a0d8b5402dab1fe708da8b404b_50d44b3caa734fdfba3bbc41194d09eb.wav,116,WORD,it,C,config_C_easy_1,vaso;pace;camera;genitore;mese;cava;parola;bambina;oggi;foca;aprile;carnevale,ˈvazo;ˈpatʃe;kaˈmera;dʒeniˈtore;ˈmeze;ˈkava;paˈrola;bamˈbina;ˈoddʒi;ˈfoka;aˈprile;karneˈvale,{only_environment},NA NA NA NA NA NA NA NA NA NA NA NA,,{adult_support} {only_environment},NA NA NA NA NA NA NA NA NA NA NA NA,,
116_edugame2023_060c62a0d8b5402dab1fe708da8b404b_54fa9ed34aa746f5baaf238d066463cf.wav,116,WORD,it,C,config_C_complex_2,strato;balestra;appuntamento;capoclasse;veglia;risposta;bicicletta;caffetteria;strizza;cassetto;cartellino;passatempo,ˈstrato;baˈlestra;appuntaˈmento;kapoˈklasse;ˈveʎʎa;risˈposta;bitʃiˈletta;kaffetˈterja;ˈstrittsa;kasˈsetto;kartelˈlino;passaˈtempo,{pause} {adult_support} {comments} strado dalestra appuntamento ca.{cut recording},0 0 1 NA NA NA NA NA NA NA NA NA,cut_recording,{adult_support} {inaudible} strato {inaudible}  balestra {inaudible}  appuntamento {inaudible} ca. {cut recording},1 1 1 NA NA NA NA NA NA NA NA NA,,
116_edugame2023_060c62a0d8b5402dab1fe708da8b404b_ea02443461af4ff98cea99adc269f734.wav,116,WORD,it,C,config_C_complex_1,pranzo;foglio;sinistra;bersaglio;strano;prezzo;montagna;mezzogiorno;maestra;piastra;fratello;acquario,ˈprantso;ˈfoʎʎo;siˈnistra;berˈsaʎʎo;ˈstrano;ˈpretso;monˈtaɲɲa;meddzoˈdʒorno;maˈestra;ˈpjastra;fraˈtello;akˈkwarjo,prezzo mondago mezzo.ga.no maestra piastra fadello acquario,0 0 0 0 0 0 0 0 1 1 0 1,sounding_out item_omitted,{inaudible} prezzo {inaudible} monda.rgo  {inaudible} {mezzo. mezzo.} mezzo.chiarno maestra pi.a.stra piastra  {inaudible} {fra.} fradello {a. ac. acqua.} acquario,0 0 0 0 0 1 0 0 1 1 1 1,item_omitted sounding_out,
116_edugame2023_a501a3b5c6554316b34c7a2184b1f245_29b19180c059423089d8b3f79aa71043.wav,116,PSEUDO,it,C,config_C_pseudo_2,ostro;bismaggo;sirvelone;chedinare;dorca;boleggio;caglitapo;nachipante;nutto;egnomisa;nograsto;lesciacope,ˈɔstro;bisˈmaɡɡo;sirveˈlone;keˈtinare;ˈdorka;boˈledʒo;kaɡliˈtapo;naˈkipante;ˈnutto;eɲoˈmisa;noˈɡrasto;leʃaˈkope,{comments} {adult_support} ostro ismaggo sirvano chenare dorca doleggio {cut recording},1 0 0 0 1 0 NA NA NA NA NA NA,cut_recording,{comments}  {o.str. o.st.r} ostro  {inaudible} bismaggo  {inaudible} sirvano {ac.che. che. di.} che.nare  {inaudible}  dorca  {inaudible} doleggio  {cut recording},1 1 0 0 1 0 NA NA NA NA NA NA,sounding_out cut_recording,
116_edugame2023_a501a3b5c6554316b34c7a2184b1f245_ebf9aa3b381f4a179ea264c2358cad07.wav,116,PSEUDO,it,C,config_C_pseudo_1,vilo;soce;cloveno;munviglio;depe;banse;coritta;pradiglia;arvi;bignalo;flunestro;cognarepo,ˈvilo;ˈsotʃe;kloˈveno;munˈviʎʎo;ˈdepe;ˈbanse;koˈritta;praˈdiʎʎa;ˈarvi;biɲˈɲalo;fluˈnestro;koɲaˈrepo,vilo socio clove munviglio depe danze corita pradice arvi {cut recording},1 0 0 1 1 0 1 0 1 NA NA NA,cut_recording,{inaudible} vilo {s.soc.}socio {clo. clove.}clove {mun.}munvi.glio munviglio {inaudible} depe danse {inaudible} corita {inaudible} pradige {a.}arvi {inaudible}  {cut recording},1 0 0 1 1 0 1 0 1 NA NA NA,sounding_out cut_recording,
118_edugame2023_80e18ec85dc2475f9daeca873ae4bccb_32649f4fc5664a008fca0d5852357e87.wav,118,PSEUDO,it,C,config_C_pseudo_1,vilo;soce;cloveno;munviglio;depe;banse;coritta;pradiglia;arvi;bignalo;flunestro;cognarepo,ˈvilo;ˈsotʃe;kloˈveno;munˈviʎʎo;ˈdepe;ˈbanse;koˈritta;praˈdiʎʎa;ˈarvi;biɲˈɲalo;fluˈnestro;koɲaˈrepo,vilo soce clo.ve.no mu.n.v.i.glio de.pe ba.n.se co.ri.tta pra.di.{di.}gli.a a.r.vi bi.gna.lo flu.nes.tro co.gna.repo,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,vilo soce clo.ve.no mun.vi.gli.o de.pe ban.se co.rit.ta pra.{di.}di.glia a.r.vi bi.gna.lo flu.ne.stro co.gna.re.po,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
118_edugame2023_80e18ec85dc2475f9daeca873ae4bccb_6d5cc1113ff64041aeecb4466e030510.wav,118,PSEUDO,it,C,config_C_pseudo_2,ostro;bismaggo;sirvelone;chedinare;dorca;boleggio;caglitapo;nachipante;nutto;egnomisa;nograsto;lesciacope,ˈɔstro;bisˈmaɡɡo;sirveˈlone;keˈtinare;ˈdorka;boˈledʒo;kaɡliˈtapo;naˈkipante;ˈnutto;eɲoˈmisa;noˈɡrasto;leʃaˈkope,ostro bi.ma.ggo si.vre.lo.ne chedina.re do.r.ca bo.le.ggio ca.gli.ta.po na.chi.pa.n.te nutto e.{e.}gno.mi.sa no.grasto le.{scia.come.}sciacope,1 1 0 1 1 1 1 1 1 1 1 1,sounding_out,ostro bima.go sivre.lo.ne che.di.na.re dorca boleggio ca.gli.ta.po na.chi.pa.n.te nutto {e.}egno.mi.sa no.gra.sto le.sci.a.co.me lesciacope,1 0 0 1 1 1 1 1 1 1 1 1,sounding_out,
118_edugame2023_840d17ee3dd64f2f83aa7745e7094a03_40bb910a88c049cea3cd2b8cc15fbf46.wav,118,WORD,it,C,config_C_easy_1,vaso;pace;camera;genitore;mese;cava;parola;bambina;oggi;foca;aprile;carnevale,ˈvazo;ˈpatʃe;kaˈmera;dʒeniˈtore;ˈmeze;ˈkava;paˈrola;bamˈbina;ˈoddʒi;ˈfoka;aˈprile;karneˈvale,voso no vaso pace ca.me.ra ge.ni.tore mese cava pa.rola ba.m.bina oggi foca {comments} a.pri.le ca.r.ne.vale,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,vaso no vasa pace ca.me.ra ge.ni.tore mese cava pa.ro.la ba.m.bi.na oggi foca {comments} a.pri.le ca.r.ne.va.le,0 1 1 1 1 1 1 1 1 1 1 1,sounding_out wrong_self_correction,
118_edugame2023_840d17ee3dd64f2f83aa7745e7094a03_db6affa0f0d94da593f2d4b7ad05d5ad.wav,118,WORD,it,C,config_C_complex_2,strato;balestra;appuntamento;capoclasse;veglia;risposta;bicicletta;caffetteria;strizza;cassetto;cartellino;passatempo,ˈstrato;baˈlestra;appuntaˈmento;kapoˈklasse;ˈveʎʎa;risˈposta;bitʃiˈletta;kaffetˈterja;ˈstrittsa;kasˈsetto;kartelˈlino;passaˈtempo,{pause} strato ba.les.tra {comments} a.ppun.ta.me.n.to {ca.pon.}ca.po.classe capoclasse ve.gli.a {sve.}ve.gli.a ri.spo.sta bici.cle.tta caffe.tte.ria strizza cassetto {cut recording},1 1 1 1 1 1 1 1 1 1 NA NA,sounding_out self_correction cut_ recording,{adult_support} strato ba.le.stra {comments} balestra a.ppu.n.ta.me.n.to {cam.pon}ca.po.clas.se capoclasse {ve.gli.a sve.} ve.gli.a rispo.sta bi.ci.cletta caf.fe.tte.ria strizza cassetto {cut recording},1 1 1 1 1 1 1 1 1 1 NA NA,sounding_out self_correction cut_recording,
118_edugame2023_840d17ee3dd64f2f83aa7745e7094a03_ea71fbf3d9054a1bb9360d4e7de50e3d.wav,118,WORD,it,C,config_C_complex_1,pranzo;foglio;sinistra;bersaglio;strano;prezzo;montagna;mezzogiorno;maestra;piastra;fratello;acquario,ˈprantso;ˈfoʎʎo;siˈnistra;berˈsaʎʎo;ˈstrano;ˈpretso;monˈtaɲɲa;meddzoˈdʒorno;maˈestra;ˈpjastra;fraˈtello;akˈkwarjo,{pause} pra.n.zo fa.gli.o sini.tra be.r.sa.gli.o trano prezzo ma.n.tagna montagna mezzo.gio.r.no maes.tra pi.a.stra fra.tello {a.a.ac.}ac.qua.rio acquario,1 0 0 1 0 1 1 1 1 1 1 1,sounding_out self_correction,{comments} pra.n.zo fa.gli.o si.ni.stra be.r.sa.gl.i.o stra.no pre.zzo ma.n.ta.gna montagna mez.zo.gior.no ma.e.stra pi.a.stra {f.}fra.tel.lo {a.a.ac.}ac.qua.r.io acquario,1 0 1 1 1 1 1 1 1 1 1 1,sounding_out,
118_edugame2023_840d17ee3dd64f2f83aa7745e7094a03_eb80a829436f449f87f08e2a847fc825.wav,118,WORD,it,C,config_C_easy_2,duna;nonno;canile;binocolo;bacio;alga;codice;bandito;vizio;matto;avviso;carnivoro,ˈduna;ˈnɔnno;kaˈnile;binoˈkolo;ˈbatʃo;ˈalɡa;ˈkoditʃe;banˈdito;ˈvittsjo;ˈmatto;avˈviso;karniˈvoro,duna duna nonno ca.nile bi{g.}no.colo {bac.}bacio a.l.ga co.di.ce ba.n.dito vi.zi.o matto avviso ca.r.ni.vo.ro,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out repetition,du.na duna nonno ca.ni.le bi.no.co.lo {ba.c.}bacio a.l.ga co.di.ce ban.di.to vi.zi.o matto av.vi.so car.ni.vo.ro,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
119_edugame2023_91017157f93b4b5090a94f708d68ec34_5198eb5fc952432280f06284fcfbe0d4.wav,119,PSEUDO,it,B,config_B_pseudo_1,vuso;seca;clofeno;ranviglio;dape;tarse;dorizza;pradeglia;arlo;begnole;flavestro;cugnaripo,ˈvuzo;ˈseka;kloˈfeno;ranˈviʎʎo;ˈdape;ˈtarse;doˈrittsa;praˈdeʎʎa;ˈarlo;beɲˈɲole;flaˈvestro;kuɲaˈripo,vuso seca clofeno ran.vi.gli.o dape ta.r.se dorizza prade.gli.a arlo be.gnole f.la.vestro cu.gna.ri.po,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,vuso s.eca clo.fe.no ran.vi.gl.i.o dape tar.se do.riz.za pra.de.gli.a ar.lo be.gnole {f.}fla.ve.stro cu.gna.ri.po,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
119_edugame2023_91017157f93b4b5090a94f708d68ec34_f982889c45a64b8db2079990f3740051.wav,119,PSEUDO,it,B,config_B_pseudo_2,istro;bismoggo;sirfelone;chetinare;borte;foneggio;caglidabo;pachetenta;bitto;egnamisa;nagrosto;vusciacope,ˈistro;bisˈmoɡɡo;sirfeˈlone;ketiˈnare;ˈborte;foneˈdʒo;kaɡliˈdabo;pakeˈtenta;ˈbitto;eɲaˈmisa;naˈɡrosto;vuʃaˈkope,istro bis.bogo si.r.felone che.ti.nare {po.}bor.te fo.ne.gi.o {ca.}ca.gne.dabo pa.che.ten.te bito e.gna.misa {na.}nagrosto vu.ci.a.cope,1 0 1 1 1 1 0 0 1 1 1 0,sounding_out,istro bis.bo.ggo sir.fe.lo.ne che.ti.nare {po.}bo.rte fo.neg.gi.o {ca.}ca.gne.da.bo pa.che.ten.te bitto e.gna.mi.sa {na.}na.gro.sto {vu}vu.cia.cope,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
119_edugame2023_c45b35c8167b44b88eb4427860615341_61e1320f113645a48dc95b8bc89f0a95.wav,119,WORD,it,B,config_B_complex_1,scarpa;figlio;palestra;fermaglio;strada;branco;compagno;soggiorno;giostra;mostra;castello;acquisto,ˈskarpa;ˈfiʎʎo;paˈlestra;ferˈmaʎʎo;ˈstrada;ˈbraŋko;komˈpaɲo;sodʒˈdʒorno;ˈdʒostra;ˈmostra;kasˈtello;akˈkwisto,scarpa {fi.}fi.glio pa.le.stra fe.r.ma.glio palestra fermaglio {s.}spra.da sprada pra.n.co com.pa.gno so.ggi.orno giostra giostra mostra ca.stello a.{cut recording},1 1 1 1 0 0 1 1 1 1 1 NA,sounding_out repetition sellf_correction cut_recording,sca.r.pa {fi.}fi.gl.io pa.le.stra fe.r.ma.glio {s.} pa.le.stra fe.r.ma.glio {s.}s.pra.da sprada bra.n.co com.pa.gno sog.gi.o.rno gio.stra gio.stra  mo.stra cas.tello a. {cut recording},1 1 1 1 1 1 0 1 1 1 1 NA,sounding_out repetition cut_recording,
119_edugame2023_c45b35c8167b44b88eb4427860615341_86c84a3616cf4adc82a7c4634657b24f.wav,119,WORD,it,B,config_B_easy_1,caso;fame;vicino;domenica;meno;bava;nuvola;signora;ecco;foga;estate;ospedale,ˈkazo;ˈfame;viˈtʃino;domeˈnika;ˈmeno;ˈbava;ˈnuvola;siɲˈɲora;ˈekko;ˈfoɡa;esˈtate;ospeˈdale,caso fame vicino do.me.nica meno bava nu{o}vola signora ecco fungo funga es.tate os.pe.dale,1 1 1 1 1 1 1 1 1 0 1 1,sounding_out,ca.so fame vici.no do.me.ni.ca meno ba.va nuo.vo.la si.gno.ra ecco fungo funga esta.te os.pe.da.le,1 1 1 1 1 1 1 1 1 0 1 1,sounding_out,
119_edugame2023_c45b35c8167b44b88eb4427860615341_e54dce4d6e064f70bc991a7d2039d55b.wav,119,WORD,it,B,config_B_complex_2,strage;minestra;appartamento;caposcuola;taglia;farfalla;medaglietta;caffettiera;stringa;gessetto;cartoncino;cassaforte,ˈstraʒe;miˈnestra;appartaˈmento;kapoˈskwola;ˈtaʎʎa;farˈfalla;medaʎˈʎetta;kaffetˈtjera;ˈstrinɡa;dʒesˈsetto;kartonˈtʃino;kassaˈforte,{stra.s.}strage mi.nestra a.ppar.tamen.to ca.po.scuola ta.gli.a fa.r.falla me.da.gli.etta ca.ffe.ttiera stri.n.ga ge.ssitto ges.to car.ton.cino cassaforte,1 1 1 1 1 1 1 1 1 0 1 1,sounding_out,{stra.st.}stra.ge mi.ne.stra ap.par.ta.me.n.to ca.po.scu.ola ta.gl.i.a fa.r.falla me.da.gl.i.e.tta caf.fett.i.e.ra stri.n.ga ge.ssi.to ge.s.to car.ton.cino cassa.fo.r.te,1 1 1 1 1 1 1 1 1 0 1 1,sounding_out,
119_edugame2023_c45b35c8167b44b88eb4427860615341_eac083590e5d4386a382e751cf09c270.wav,119,WORD,it,B,config_B_easy_2,diva;notte;barile;basilico;radio;anca;cofano;candito;bivio;fatto;attesa;candidato,ˈdiva;ˈnɔtte;baˈrile;basiˈliko;ˈradjo;ˈanka;ˈkofano;kanˈdito;ˈbivjo;ˈfatto;atˈtesa;kandiˈdato,{comments} di.vano di.va notte barile ba.si.li.co ra.di.o an..ca {co.}fa.no can.dito bi.vio fatto attesa {can.tia.}ca.ti.di.tato,1 1 1 1 1 1 1 1 1 1 1 0,sounding_out self_correction,{no} di.va.no di.va.no notte ba.rile ba.si.li.co ra.di.o a.n.ca co.fa.no can.di.to bi.vio fatto attesa {can.dia.}ca.n.{di.}di.ta.to,0 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
121_edugame2023_3301f8e060804e3584e52799942cf796_16b4379b00b64a289ac0d3e4e6acafef.wav,121,PSEUDO,it,A,config_A_pseudo_2,ustro;bismacco;sarvelone;chetinere;binca;lonaggio;gaglidapo;machidante;tucca;agnemisa;nogresto;nisciacope,ˈustro;bisˈmakko;sarveˈlone;ketiˈnere;ˈbinka;loˈnaddʒo;ɡaɡliˈdapo;makiˈdante;ˈtukka;aɲeˈmisa;noˈɡresto;niʃaˈkope,ustro {bis.n.}bis.macco sar.velone che.ti.nere pin.ca lo.n.aggio ga.glidapo {macchi.}macchi.dante tucca a.gne.mi.sa no.gresto ni.sci.a.cope,1 1 1 1 0 1 1 1 1 1 1 1,sounding_out,{comments} ustro {bism.}bis.ma.cco sar.ve.llone che.ti.ne.re bi.n.ca lo.n.a.ggio ga.gli.dapo {ma.chi.}ma.cchidante tucca a.gne.misa no.gre.sto ni.sci.a.cope,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
121_edugame2023_3301f8e060804e3584e52799942cf796_6367e0fe19204980bfd1ecc40ce5404a.wav,121,PSEUDO,it,A,config_A_pseudo_1,valo;save;clofelo;sonviglio;dete;farde;poritta;prodiglia;anci;bignaso;flanestro;cognaripo,ˈvalo;ˈsave;kloˈfelo;sonˈviʎʎo;ˈdete;ˈfarde;poˈritta;proˈdiʎʎa;ˈantʃi;biˈɲazo;flaˈnestro;koɲaˈripo,{bal.}valo save clo.felo so.n.viglio dete dete dete dete dette farde poritta prodi.glia can.ci can.ci bi.gnaso bla.nestro blanestro co.gnaripo,1 1 1 1 1 1 1 1 0 1 0 1,sounding_out repetition,{val.}valo sa.ve clo.fe.lo so.n.vi.glio dette dette dete dete dette far.de po.ri.ta pro.di.glia ca.n.ci ca.n.ci bi.gna.so bla.ne.stro blanestro co.gna.ri.po,1 1 1 1 1 1 1 1 0 1 0 1,sounding_out,
121_edugame2023_54a83d82f538437099c4e1e53b13ba2f_056d7bb6691746c098b18fb42c13e453.wav,121,WORD,it,A,config_A_easy_2,diga;gatto;badile;bonifico;linea;alba;cometa;pentito;tizio;patto;offesa;calderone,ˈdiɡa;ˈɡatto;baˈdile;boˈnifiko;ˈlinea;ˈalba;koˈmeta;penˈtito;ˈtittsjo;ˈpatto;ofˈfesa;kaldeˈrone,di.ga gatto badile bo.nifico linea al.ba co.me.ta {pen.}pen.tito tizio patto of.fesa offesa al.de.rone,1 1 1 1 1 1 1 1 1 1 1 0,sounding_out self_correction,di.ga gat.to badile ban.i.fi.co li.ne.a al.ba co.me.ta {pen.}pen.tito tizio patto of.fe.sa offesa al.de.ro.ne,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
121_edugame2023_54a83d82f538437099c4e1e53b13ba2f_7c9caa04e6a349a1ad557606d8056317.wav,121,WORD,it,A,config_A_easy_1,naso;pane;lavoro;telefono;mano;fava;natura;persona;anno;foce;angolo;personale,ˈnazo;ˈpane;lavˈoro;teˈlɛfono;ˈmano;ˈfava;naˈtura;perˈsona;ˈanno;ˈfotʃe;ˈaŋgolo;persoˈnale,na.sso naso pane la.voro telefono mano fava natura {pe.}persona anno {fo.}focce an.go{le}lo an.golo per.so.na.le,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out wrong_self_correction self_correction,nas.o naso pane la.vo.ro te.le.fo.no mano fava natura {pe.}per.so.na anno {fo.}foc.ce a.n.go.{le.}lo a.n.go.lo pe.r.so.na.le,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out self_correction,
121_edugame2023_54a83d82f538437099c4e1e53b13ba2f_97fefd2afc4a40d6be07187c78c6bd1d.wav,121,WORD,it,A,config_A_complex_2,strofa;ministra;inquinamento;caposquadra;tiglio;fantasma;motocicletta;caffelatte;strillo;rossetto;cartellone;cassapanca,ˈstrofa;miˈnistra;inkwinaˈmento;kaposˈkwadra;ˈtiʎʎo;fanˈtazma;motoʧiˈletta;kafˈfelatte;ˈstrillo;rosˈsetto;kartelˈlone;kassaˈpanka,{comments} {adult_support} s.trofa mi.ni.stra in.qui.na.men.to capos.tuadra caposquadra tiglio fan.tasma mo.tocicletta caf.felate strilo rossetto car.tel.lone cassa.pan.ca cassapanca,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out self_correction,{comments} {adult_support} s.tro.fa mi.ni.stra in.qui.na.men.to ca.po.s.qua.dra caposquadra tiglio fan.ta.s.ma mo.to.ci.clet.ta caffelate strillo rossetto car.tel.lone  cassa.pa.n.ca cassapanca,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out,
121_edugame2023_54a83d82f538437099c4e1e53b13ba2f_a36261cbcc694cea83e24c45a28e0ef2.wav,121,WORD,it,A,config_A_complex_1,frutta;foglia;finestra;ventaglio;strega;pronto;campagna;buongiorno;destra;lastra;cappello;sciacquo,ˈfrutta;ˈfoʎʎa;fiˈnestra;venˈtaʎʎo;ˈstreɡa;ˈpronto;kamˈpaɲɲa;buonˈdʒorno;ˈdestra;ˈlastra;kapˈpello;ʃakˈkwo,{pause} frutta foglia {i.}ines.tra finestra ve.n.taglio tre.ga strega {p.}pro.n.to pronto cam.pagna buongiorno destra la.s.tra lastra cappello cappello cappello scia.cquo,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out self_correction,frutta foglia {in.in.e.stra.} finestra ve.n.ta.glio {.tre.ga} strega {p.}p.r.o.nto pronto ca.m.pa.gna buo.n.gio.r.no destra la.stra la.s.tra capello capelo cappello sci.a.cquo,1 1 1 1 1 1 1 1 1 1 1 1,sounding_out self_correction,
122_edugame2023_3af2771278fd47ae80ef585342967355_c36b4343e9af47f9a6e73bacaf7b4848.wav,122,PSEUDO,it,B,config_B_pseudo_2,istro;bismoggo;sirfelone;chetinare;borte;foneggio;caglidabo;pachetenta;bitto;egnamisa;nagrosto;vusciacope,ˈistro;bisˈmoɡɡo;sirfeˈlone;ketiˈnare;ˈborte;foneˈdʒo;kaɡliˈdabo;pakeˈtenta;ˈbitto;eɲaˈmisa;naˈɡrosto;vuʃaˈkope,chtitor gim.go scir.tone c.cno.fonere derento fon.d.gio gogo dodo pes.a.pe.con.tan.te.to ditto e.nomisa.so no.g.no.no.giostro ves.cho.vescho.os.po.a.cope,0 0 0 0 0 0 0 0 0 0 0 0,sounding_out,scir.tor gim.gio sir.to.ne {c.c.}cno.ne.re derrento fon.de.ggio cogiu.do.to pes.a.pe.con.ten.te.to dit.to e.no.mi.sa.so {no.nog.}nogior.sto ves.cio. ves.cio.ospo.a.cope,0 0 0 0 0 0 0 0 0 0 0 0,sounding_out,
122_edugame2023_3af2771278fd47ae80ef585342967355_ee44103a633f4a13a4c0447ee6b7bc7a.wav,122,PSEUDO,it,B,config_B_pseudo_1,vuso;seca;clofeno;ranviglio;dape;tarse;dorizza;pradeglia;arlo;begnole;flavestro;cugnaripo,ˈvuzo;ˈseka;kloˈfeno;ranˈviʎʎo;ˈdape;ˈtarse;doˈrittsa;praˈdeʎʎa;ˈarlo;beɲˈɲole;flaˈvestro;kuɲaˈripo,voso sco.a.vos.vos a vonoso so.socco a secco cel.cel.fono clo.fono {inaudible} tele revigiole der a {de.}deppe terse der.der.cio.cia {inaudible} giorno g.fo.{cut recording},0 0 0 0 0 0 0 0 NA NA NA NA,sounding_out cut_recording,voso sco. a. vos. vos. von.so {so.}soco seco cl.cl.fono c.cl.fono telef. cl.clfono re.vi.gio.le {d.der.a.d.}de.pe {d.}der.se de.der.cio.cio {per.}peg.gio.n.gio.gio or.gio.cio giornag.gio  {cut recording},0 0 0 0 0 0 0 0 NA NA NA NA,sounding_out cut_recording,
