file_name,segments,len_segments
3132_edugame2023_65dd4627e13f43e8ac2fa4f6258d3207_42b9e55c068f4e3e854661a09d0c07e5.wav,"[['Lomo', [0.0, 1.0]]]",1
3132_edugame2023_65dd4627e13f43e8ac2fa4f6258d3207_58dc04e78a344bd8a32a9c9222b41501.wav,"[['Labière', [0.0, 2.1]]]",1
3132_edugame2023_65dd4627e13f43e8ac2fa4f6258d3207_819d8ef0fa41420684dc91d5caa15b91.wav,"[['Éco', [0.0, 1.28]]]",1
3132_edugame2023_65dd4627e13f43e8ac2fa4f6258d3207_878d5f54be004b54aa03ff4a0f3bb2c3.wav,"[['PasMo', [2.0, 3.4]]]",1
3132_edugame2023_65dd4627e13f43e8ac2fa4f6258d3207_8bdc42a792b34a7fbb02633ad07fe5ff.wav,"[['OVAL', [0.0, 1.38]]]",1
3132_edugame2023_65dd4627e13f43e8ac2fa4f6258d3207_90c9235dc0fc46e797e4fd06fd24ae53.wav,"[['et', [0.0, 1.04]]]",1
3132_edugame2023_65dd4627e13f43e8ac2fa4f6258d3207_a76067e5b922470fae9705358590a080.wav,"[['Hola', [0.0, 1.1]]]",1
3132_edugame2023_65dd4627e13f43e8ac2fa4f6258d3207_c29f3fa9b83f4138bb999a0b65d058e9.wav,"[['Romage', [0.0, 2.4]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_025fe412dfcc4363b69a6d329a597fcd.wav,"[['Pacule', [0.0, 1.8]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_2b4bfe759bfb4ca19703c87e8761caf3.wav,"[['Icon', [0.0, 1.78]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_2d61b1be72054c30b189729baf7c8412.wav,"[['NARI', [2.02, 3.42]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_48e010ce69b14a458bd1bf3e67162eb6.wav,"[['Labière', [0.0, 2.42]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_9892d9de65714f8195e8d31c7f0b5654.wav,"[['OVAL', [0.0, 1.82]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_9d9aeb40bf5047a89e4f0150c712aaba.wav,"[[""L'OMO"", [1.48, 3.2]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_a32ebd3cf2d44dd2b81b2f17014da468.wav,"[['Hapital', [0.0, 1.92]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_d5e5aa9a4d8741d0bf390cf8a93aa32c.wav,"[['Ache', [2.94, 4.34]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_fefaeea8fdc042f2a6330a062e9a6690.wav,"[['Ortière', [0.0, 1.6]]]",1
3132_edugame2023_bbc5159ce61148a49da08f5f6f2afb60_ffa778ab30224f29b4c071a38f867995.wav,"[['Allo', [0.0, 2.36]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_136a1678f96d480a9b4678e7e0695ed9.wav,"[['Àjour', [0.0, 0.8]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_2fa658d54ea4465e85166a7107965cb4.wav,"[['àpeau', [0.0, 0.82]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_3b9ea3599bd64b1cb5357033f554f3fd.wav,"[['O', [0.0, 0.76]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_409d3177c78749a68be46627a0d857ba.wav,"[['Audition', [0.0, 1.12]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_5304dc8825ca4ee0a424dc2021a99eb4.wav,"[['Améra', [0.0, 1.58]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_5a3afd2fefc049a7be6a9891e79826f9.wav,"[['Écoute', [1.8, 3.2]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_9b6df3798c1f4806a085f14e4963fdce.wav,"[['…albette', [0.0, 1.98]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_a21278347f5b4707b4d0977c83724cea.wav,"[['Aurevoir', [0.0, 1.36]]]",1
3133_edugame2023_6196cf3c724c417a8833dbed930d4cb0_c450dd6e2266406193191cc45e694992.wav,"[[""L'OMO"", [1.94, 3.04]]]",1
3133_edugame2023_b5dd0f96733146809be98565f2bc0380_01f61b2a9ad547f6ada0461e4217e6e6.wav,"[['謝謝', [0.0, 0.02]]]",1
3133_edugame2023_b5dd0f96733146809be98565f2bc0380_088e0f8ac1eb415f8371dab733cd95c1.wav,"[['Pira', [6.1, 6.62]]]",1
3133_edugame2023_b5dd0f96733146809be98565f2bc0380_246fbec74ce345b9ac70ed30169a7b29.wav,"[['HOincome', [0.0, 2.3]]]",1
3133_edugame2023_b5dd0f96733146809be98565f2bc0380_2591afcdc5584c2bb86b501b19b5ae02.wav,"[['ARABAGE', [0.0, 1.38]]]",1
3133_edugame2023_b5dd0f96733146809be98565f2bc0380_93776d8e6ce94530a0995cef234dbec1.wav,"[['A', [0.0, 1.38]]]",1
3133_edugame2023_b5dd0f96733146809be98565f2bc0380_ed982edd2ce34b0a8afc46bcab5327f4.wav,"[['Allô', [0.0, 2.12]]]",1
3134_edugame2023_04764b0ef4a64110ab95a6b4eecba9ff_276f326633d046d8ad88ccade86921ac.wav,"[['Napi', [0.0, 2.58]]]",1
3134_edugame2023_04764b0ef4a64110ab95a6b4eecba9ff_32fbba19df5948e0a4dd2d09592441e4.wav,"[['Jesuisşamble', [0.0, 3.68]]]",1
3134_edugame2023_04764b0ef4a64110ab95a6b4eecba9ff_3facfb764c76406ca369b3c8424fa74f.wav,"[['Clique', [0.0, 2.0]]]",1
3134_edugame2023_04764b0ef4a64110ab95a6b4eecba9ff_5348925ccb324af7a3d5aee4fb3b5fbb.wav,"[['GARTIN', [0.0, 1.5]]]",1
3134_edugame2023_04764b0ef4a64110ab95a6b4eecba9ff_63a45b10e881408d85d9748245596248.wav,"[['rightly', [0.0, 0.8]]]",1
3134_edugame2023_04764b0ef4a64110ab95a6b4eecba9ff_beec7143bca640fdb0fd86b10c1cec70.wav,"[['Ladrying', [0.0, 0.96]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_0ce1198f3a20469f9646ce5116da6a74.wav,"[['Spirio', [0.0, 1.28]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_0faea42925884c3bba0dfdf92928cde4.wav,"[['fishermen', [0.0, 1.32]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_2024ad77afa0439eb215d9d3fbc03c19.wav,"[['Solegit', [0.0, 0.86]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_275bf20da0744938abca1d8ca508a75b.wav,"[['LūtMüzik', [0.0, 0.96]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_35f0fb5d1e6643128793dd8d73ec9dba.wav,"[['Latino', [1.4, 1.66]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_45be7000927648bdb00ef679f2949e64.wav,"[['Voilà', [0.0, 0.38]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_5f9538e1eab24d6eb3e58fc973a011e7.wav,"[['RISON', [0.0, 1.44]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_75623e3cc7fd45b095a3eea3f9313637.wav,"[['ok', [0.0, 0.76]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_a22090d283eb4901b2a7845256294c21.wav,"[['Uhoh!', [0.0, 1.34]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_b6ac285a4a1e4734a0f57d8c15101cbb.wav,"[['clique', [0.0, 1.08]]]",1
3134_edugame2023_83fcd5c5ae364cb8bcdf71ebbc8c47cb_ef5aa226c3b548e59aad1004322f8eb2.wav,"[['glue', [0.0, 1.26]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_05208a1b339344b0848adf8092517fd6.wav,"[['chemin', [0.0, 1.2]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_0ef397bbe9ac475aa95dea6b6591dd69.wav,"[['frissons', [0.0, 1.08]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_29a119e0a17a4540ae140cb472909337.wav,"[['Comarade', [0.0, 1.26]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_496c4562b9534a40b6d188e42cbd51ee.wav,"[['束', [0.0, 0.22]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_4edf888d95984725b2a3e1878d3401ec.wav,"[['Plume', [0.0, 0.58]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_700ec9b3624d4da1845a43eec15440ac.wav,"[['Solitude', [0.0, 1.36]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_b436bfa7da1442e5a56586acb2f1b3f2.wav,"[['untout', [0.0, 1.3]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_ba99ad46ef0946019bb8bcfce2a2f4d3.wav,"[['Tu', [0.0, 0.56]]]",1
3135_edugame2023_02306be269d94a94a14b19acbfd30296_bb25f298d9c3438ba98763b7b44432a8.wav,"[['Pouyez', [0.0, 2.08]]]",1
3135_edugame2023_f2ac294453464f2b88dfedd1ea1bd025_0496e77d85a5462489280c59dbe15537.wav,"[['Régal', [0.0, 1.56]]]",1
3135_edugame2023_f2ac294453464f2b88dfedd1ea1bd025_0e148a88638842498ced8f498a3ffbe5.wav,"[['ội', [0.0, 0.02]]]",1
3135_edugame2023_f2ac294453464f2b88dfedd1ea1bd025_2c0c9740bea04b9f86d72ca0f7edfe82.wav,"[['Unevenon', [1.78, 2.82]]]",1
3135_edugame2023_f2ac294453464f2b88dfedd1ea1bd025_2e52ad8207eb4bf9985bc767947c5878.wav,"[['et', [1.94, 3.34]]]",1
3135_edugame2023_f2ac294453464f2b88dfedd1ea1bd025_3f4c43f2978e4a93baeaa9c771201b50.wav,"[['Azur', [1.84, 2.52]]]",1
3135_edugame2023_f2ac294453464f2b88dfedd1ea1bd025_4eec0def634d4f1f8da7388cd2d9953c.wav,"[['Oubiii', [1.44, 2.14]]]",1
3135_edugame2023_f2ac294453464f2b88dfedd1ea1bd025_f762429b1cd543718b48d65ee635b93d.wav,"[['Àtout', [0.0, 0.04]]]",1
3135_edugame2023_f2ac294453464f2b88dfedd1ea1bd025_fe2257c4ddcc45f598e634c91bfbab1b.wav,"[['Anytime', [0.0, 2.32]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_2700c886c9d34158a54bfe39f86eebcd.wav,"[['Lumi', [0.0, 1.76]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_41508ac3e19b4d6b91aefb91af8644d2.wav,"[['Quirael', [0.0, 2.8]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_444421e3361a4eb4a3f127e0007dcbfd.wav,"[['Labête', [0.0, 1.44]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_70cf1f3946a14ac8b3f223cf753f409e.wav,"[['ànuge', [0.0, 0.84]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_7a968f02576d410abe246afef575481b.wav,"[['Lucky', [0.0, 2.42]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_8f2fc12521cd4cca8659216e9ff400e2.wav,"[['RIGO', [0.0, 2.24]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_c623bff5c56f4624b20cf9e5878e0640.wav,"[['Ah尿', [0.0, 1.82]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_d0d4da15f13d4abfb24a4986a1746ae7.wav,"[['Camera', [0.0, 1.06]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_e66c3ac122d948d2bf3b96bf89a81c17.wav,"[['oven', [0.0, 0.42]]]",1
3136_edugame2023_21a07d9e983a468eb43280e19f5b11bb_e8fbce7d332b48f5b6112f8decbde4f4.wav,"[['àtôt', [0.0, 1.1]]]",1
3136_edugame2023_6eea39c3bf094841ae0d110c91568763_0bce5eb0154a47d785dca0dbcfc3a4be.wav,"[[""L'humain"", [0.0, 1.78]]]",1
3136_edugame2023_6eea39c3bf094841ae0d110c91568763_32d479ad69534e618bb965bf9adeb8c3.wav,"[['Appu', [5.0, 6.4]]]",1
3136_edugame2023_6eea39c3bf094841ae0d110c91568763_5dcb90d61ba64936a409c5cb3d7de6f9.wav,"[['unmérot', [0.0, 3.06]]]",1
3136_edugame2023_6eea39c3bf094841ae0d110c91568763_67ad117f8b7d442cb1df5e363b5ef992.wav,"[['Orition', [0.0, 1.12]]]",1
3136_edugame2023_6eea39c3bf094841ae0d110c91568763_cc2431c764784c168fafb0c682d86b03.wav,"[['Aurevoir', [0.0, 2.96]]]",1
3136_edugame2023_6eea39c3bf094841ae0d110c91568763_d5989f8c37624f228ef5fb18999c1873.wav,"[['Labête', [0.0, 3.2]]]",1
3136_edugame2023_6eea39c3bf094841ae0d110c91568763_e87f07c5477f4f119f1e76ba238b9851.wav,"[['arena', [0.0, 0.02]]]",1
3136_edugame2023_6eea39c3bf094841ae0d110c91568763_f1c1d47b1d27418490c766439b07ae77.wav,"[['Anez', [0.0, 1.58]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_2e909f2197514f4a94d83b8dd0b31621.wav,"[['Amiens', [0.0, 1.7]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_42ca99987ae04aeba14e7474504ca676.wav,"[['Erck', [5.22, 5.92]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_832a655aabff45db9f4b5dd495a9d951.wav,"[['Àvous', [0.0, 1.74]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_abe5708e2ffb4149ab2768b63ae5ef0e.wav,"[['Udiot', [0.0, 1.46]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_af9fbe25229745369010a2036b7a63cd.wav,"[['Ï', [1.9, 3.3]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_c9b32bccb73747d7b8de460eedf5ce49.wav,"[['Abate', [0.0, 1.44]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_cdc3ab4542ac4a58b2fead2f3c992bc9.wav,"[['Ego', [0.0, 1.02]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_d0d9dedf854b433ba45d710a4680bffe.wav,"[['Àtôt', [0.0, 2.3]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_d1a216a1d1374aa199aedfc8317754f2.wav,"[['Aurevoir', [0.0, 2.06]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_d4d882e03ef54e2c871214497346b4f5.wav,"[['Avon', [0.0, 2.26]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_f903501256284912a4d06c4ee792f980.wav,"[['ONNIS', [0.0, 1.76]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_fcc3b7958f90433f98bb3b980844f970.wav,"[['Iran', [0.0, 1.28]]]",1
3138_edugame2023_0226c99509854d4c95f9b02131865479_feb1073d9d2645eaaf3c8c06d19a7fea.wav,"[['et', [0.0, 1.96]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_02343fe6529042f48dadd281279da231.wav,"[['ONYX10', [0.0, 1.68]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_072d092ec91940bcb4f238dead4676e8.wav,"[['àtout', [0.0, 1.3]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_16371a3e3a174f47a35de5bf4ea95601.wav,"[['Écoute', [0.0, 1.32]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_22c4c0eb6c3e4ee1aa477bc11fccc60f.wav,"[['Amira', [0.0, 2.0]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_233af9f1e27340018d7e12cede5ad055.wav,"[['Àneige', [0.0, 2.38]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_2b96373e041a44a4ad3b2194a50d6221.wav,"[['Aurevoir', [0.0, 1.46]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_35045938eb934f11b44f14807606da71.wav,"[['Aurevoir', [0.0, 1.66]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_380cf84d3c384c88a8facee20a55e512.wav,"[['Éve', [0.0, 1.64]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_46c218628b774d2bb21dd33e21613d2c.wav,"[['ennnather', [0.0, 1.54]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_66d0b57dcff54130af9c97a0f0d5ca1d.wav,"[['throwing', [0.0, 1.28]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_93b6c1ddb5dd4ecd8f45844ed86a73e6.wav,"[['etrâle', [0.0, 1.48]]]",1
3138_edugame2023_0ed01dcdbbc649ca815633f6f7819753_b999c13b2a0d4f4fbc239e2566ba1fab.wav,"[['Vidéo', [0.0, 1.32]]]",1
3139_edugame2023_03eae52c9d55466e87511dc6cf64e5db_4101045401714be980d36ff77284547e.wav,"[['Àraison', [0.0, 0.54]]]",1
3139_edugame2023_03eae52c9d55466e87511dc6cf64e5db_416c6655f25c4abf83c45b4843b8af2f.wav,"[['Espérons', [0.0, 1.16]]]",1
3139_edugame2023_03eae52c9d55466e87511dc6cf64e5db_4232b8631cf54c6d85e164048b704e93.wav,"[['Irsou', [0.0, 1.28]]]",1
3139_edugame2023_03eae52c9d55466e87511dc6cf64e5db_4b74b4096c514350a7ac294d04adba0f.wav,"[['Sclls', [3.1, 4.5]]]",1
3139_edugame2023_03eae52c9d55466e87511dc6cf64e5db_60ba1f1646044f1e8383774f3c6c8c0d.wav,"[['Acne', [0.0, 2.12]]]",1
3139_edugame2023_03eae52c9d55466e87511dc6cf64e5db_7c539e857b6c4575ae8671f0634ed46c.wav,"[['Écoute', [0.0, 1.1]]]",1
3139_edugame2023_03eae52c9d55466e87511dc6cf64e5db_b44592c74be74a8db9145a92e98a964f.wav,"[['Ohvoilà', [3.3, 4.34]]]",1
3139_edugame2023_03eae52c9d55466e87511dc6cf64e5db_f6d30540e8da4a7384eed46f780727b8.wav,"[['endedans', [0.0, 2.52]]]",1
3139_edugame2023_05659d5909f94094b00844b297361abb_09d5130e9f354ec4bcc76df14547f692.wav,"[['Alors', [0.0, 1.46]]]",1
3139_edugame2023_05659d5909f94094b00844b297361abb_94dafc1a028c41c8b9abbe08dbf0585a.wav,"[['Ok', [0.0, 0.96]]]",1
3139_edugame2023_05659d5909f94094b00844b297361abb_ac2e119158214746bab3ba2333bae1d1.wav,"[['Ohshoot', [0.0, 2.74]]]",1
3139_edugame2023_05659d5909f94094b00844b297361abb_ba12722e6c9742989bb0bb86f456f0d7.wav,"[['OK', [0.0, 0.9]]]",1
3139_edugame2023_05659d5909f94094b00844b297361abb_ccff4b71b2304571bc3ab74e2c455c67.wav,"[['admired', [0.0, 0.02]]]",1
3139_edugame2023_05659d5909f94094b00844b297361abb_f50de23eb2184ebeb126be71b74b6090.wav,"[['Llis!', [1.24, 1.8]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_03b2cfe6b550422b8f627723b9d202af.wav,"[['jaipom', [2.24, 3.64]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_0e6db8af20574e9bb40858f6e5e1031f.wav,"[['Pladar', [0.0, 1.36]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_29f414e8c7854a939de6b51c2d41e4ab.wav,"[['Lique', [0.0, 0.46]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_3c6c5f82adf144678ab4df4d6c1defb1.wav,"[['RATO', [0.0, 1.52]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_3f15b5ff1c62478bbc26dde409d5494d.wav,"[['Cannapi', [0.0, 1.3]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_84dfa9f75c51474ca0b9d128803c446a.wav,"[['Camarade', [0.0, 1.46]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_86d3b05dd1884bb0b1530f9f49160a67.wav,"[['Boubzie', [0.0, 1.04]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_8ff8de41272442f398bc25527400e28d.wav,"[['etcube', [0.0, 1.18]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_aa688e41374e405d924bb917729c3212.wav,"[['Razan', [0.0, 0.66]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_aee90f60819d492aac0690b6a66c6d9f.wav,"[['etguillotine', [0.0, 1.38]]]",1
3140_edugame2023_584c9c6b9cd34478ae9342a3363f604b_c6e68a64d39a4020b49c4e8edccca93e.wav,"[['Gondam', [0.0, 1.44]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_02031f4122a5477886ef535431393e07.wav,"[['tuших', [0.0, 0.44]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_0b16c8d7a79e4e3098ed03858e6a9beb.wav,"[['Boobies', [0.0, 1.14]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_0b49c66a41ad4c80b08e24daa117286d.wav,"[['Palestinian', [0.0, 1.16]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_14cb292797834df7b97aefd15d71db27.wav,"[['station', [0.0, 1.64]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_292edfef38cb4db6be59f59123c23e4c.wav,"[['Bladar', [0.0, 1.32]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_324758326d5049a8bb624f7e47ac03db.wav,"[['Ratos', [0.0, 1.98]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_4229449d6a11462cba6eb37bafd8f57e.wav,"[['Glutti', [0.0, 1.72]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_5c35d61cbce546bcbcd6cab0866a968e.wav,"[['Pique', [0.0, 1.58]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_9d4df3f098ad47e99e16325235358edc.wav,"[['raison', [0.0, 1.3]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_bdbc9e04f9f94944a84a307686c38add.wav,"[['Kamarad', [0.0, 1.66]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_e9634607a26345f5bbd6f282aecdc33b.wav,"[['Claude', [0.0, 1.1]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_ea595d365fff424dbbb5d2f335d3f49c.wav,"[['Follitude', [0.0, 1.0]]]",1
3140_edugame2023_8dbafa24b17f4faaa639a9642325ac82_f5fd9e229b88467b98bcbc7082d79f94.wav,"[['humain', [0.0, 1.56]]]",1
3141_edugame2023_4c54a068ff01439e96134312c19db22a_094a5e36f45e4442b963ce27499ad5af.wav,"[['DIFF', [0.0, 0.64]]]",1
3141_edugame2023_4c54a068ff01439e96134312c19db22a_1031036f526e4f84a163265507183925.wav,"[['CK', [0.0, 0.3]]]",1
3141_edugame2023_4c54a068ff01439e96134312c19db22a_222874ba592a4134b4e76417804fe130.wav,"[['Bah', [0.0, 0.7]]]",1
3141_edugame2023_4c54a068ff01439e96134312c19db22a_41a4016e7ba945e3872badc82ef0321d.wav,"[['OUVAN', [0.0, 0.66]]]",1
3141_edugame2023_4c54a068ff01439e96134312c19db22a_6cee61d90a4b49a48f0d263ac2b4afec.wav,"[['Adieu', [0.0, 0.84]]]",1
3141_edugame2023_4c54a068ff01439e96134312c19db22a_a2853ba87f9249e3b57e245e4adc913b.wav,"[['HITRE', [0.0, 1.14]]]",1
3141_edugame2023_4c54a068ff01439e96134312c19db22a_c19d3f560e77413286ecac69d39633c2.wav,"[['Hommage', [0.0, 0.74]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_368423e71cd5423cb2cc08828a7be8a4.wav,"[['Ack', [4.44, 5.84]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_4746f64d67b9410fb64cc952f354b521.wav,"[['Ablo', [0.0, 1.1]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_485c0e2776b84435adcd7fa9885cd333.wav,"[['Abtal', [0.0, 1.0]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_5ab97fd9267e4ce6afab5fee17b798ef.wav,"[['Diton', [0.0, 1.68]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_8014faa2d9764b3d9c00b2fd0c087fb6.wav,"[['ouah', [0.0, 1.6]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_976213fc906a4cc38ce470f189599449.wav,"[['Habiller', [0.0, 1.18]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_aec43a08bca7451ea7702ac98d26eaff.wav,"[['Hommage', [2.46, 3.86]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_c64e1c5cb64340379138b205ffa2392a.wav,"[['etha', [0.0, 2.84]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_e54760f637424382a7168360bdd9095a.wav,"[['Yvan', [1.74, 3.14]]]",1
3141_edugame2023_81b57465d2794cd5b9da599f31620ecd_e5c414debc65481e8dfe3a5a738b7526.wav,"[['Astule', [0.0, 1.2]]]",1
3142_edugame2023_b990f0d6e0d74d9389872a78105f42b2_22a2ba306a2e493585eab7ceb8240341.wav,"[['Amira', [0.0, 0.72]]]",1
3142_edugame2023_b990f0d6e0d74d9389872a78105f42b2_4ca3931a81934eecb27cc1be10abd412.wav,"[['une', [0.0, 0.46]]]",1
3142_edugame2023_b990f0d6e0d74d9389872a78105f42b2_59321c4aa266498fb3011e072d0586b3.wav,"[['PIRAL', [3.32, 4.42]]]",1
3142_edugame2023_b990f0d6e0d74d9389872a78105f42b2_8293ebd62cdb477b80d3cc0dd8825c3b.wav,"[['Aise', [0.0, 1.32]]]",1
3142_edugame2023_b990f0d6e0d74d9389872a78105f42b2_a0001f3fa39b4c9b8d10348b655a6553.wav,"[['Hôtel', [0.0, 1.22]]]",1
3142_edugame2023_b990f0d6e0d74d9389872a78105f42b2_b2bc5088ffc242d69ad8997224cfe4bc.wav,"[['Udi0', [0.0, 1.52]]]",1
3142_edugame2023_b990f0d6e0d74d9389872a78105f42b2_d531d2bd5da74c58889151b6071cb11e.wav,"[['Labette', [0.0, 2.46]]]",1
3142_edugame2023_b990f0d6e0d74d9389872a78105f42b2_ffe3e54d2a804dc9a1846ad9224015e3.wav,"[['Bonne', [0.0, 0.78]]]",1
3142_edugame2023_e99dbc6b3fea4e2aa8622a327e7159e3_061b72521e2044258f5f1455f68e8773.wav,"[['YWHAT', [0.0, 0.86]]]",1
3142_edugame2023_e99dbc6b3fea4e2aa8622a327e7159e3_08dd7c93ba00475d90538e30e000e741.wav,"[['Amér', [1.08, 2.04]]]",1
3142_edugame2023_e99dbc6b3fea4e2aa8622a327e7159e3_2bf6eaa308004a3aa67f0099240aef8a.wav,"[['Ego', [0.0, 1.0]]]",1
3142_edugame2023_e99dbc6b3fea4e2aa8622a327e7159e3_38458d9445d94558bad315c35ce62f2f.wav,"[['Apple', [0.0, 1.86]]]",1
3142_edugame2023_e99dbc6b3fea4e2aa8622a327e7159e3_4542f7a3f76d4f2a867f12d90e09047e.wav,"[['U9', [0.0, 1.42]]]",1
