,file_name,trial_answer_coder2_phoneme
187,1041_edugame2023_93ab7cccdd3d4bf683f311be25b9c965_2db5ab35e1554809b71d2fea74b8e56c.wav,vil[PAD]lo[PAD]sok[PAD]ke[PAD]setʃo[PAD]le[PAD]vant[PAD]rɔ[PAD]viʎo[PAD]de[PAD]pe[PAD]ban[PAD]se[PAD]ko[PAD]ritːa[PAD]pra[PAD]di[PAD]ɡliːa[PAD]aː[PAD]ɛrɾe[PAD]vi[PAD]bi[PAD]ɛssedʒiɛnne[PAD]aː[PAD]lo[PAD]fliu[PAD]stre[PAD]ko[PAD]ʎe[PAD]po
188,1041_edugame2023_c410d6798fa341baa897ecfac90d9ef1_134cb6b6309a4bf79006b47af7251b35.wav,pran[PAD]dza[PAD]fi[PAD]ʎɔ[PAD]di[PAD]ni[PAD]stra[PAD][PAD][UNK][PAD][PAD][PAD]sta[PAD]ʎɔ[PAD]stan[PAD]nɔ[PAD]prɛts[PAD]dzo[PAD]monta[PAD]ʎe[PAD]me[PAD]dzɛta[PAD]dzo[PAD]dʒorno[PAD]maɛstra[PAD]pi[PAD]stra[PAD]fratɛllo[PAD]akːwa[PAD]rio
189,1041_edugame2023_c410d6798fa341baa897ecfac90d9ef1_1d79b84da0aa481ab0bb0830709db6cb.wav,va[PAD]sɔ[PAD]pa[PAD]tʃe[PAD]ka[PAD]mɛr[PAD]eː[PAD]dʒenitore[PAD]mɛze[PAD]ka[PAD]va[PAD]parlo[PAD]la[PAD]bambin[PAD]aː[PAD]ɔdʒːɪ[PAD]fa[PAD]ka[PAD]aprile[PAD]kar[PAD]ne[PAD]va[PAD]le
190,1041_edugame2023_c410d6798fa341baa897ecfac90d9ef1_db371398e7dc4271986693752f60a5e0.wav,[PAD][UNK][PAD][PAD][UNK][PAD]stratːo[PAD]ba[PAD]le[PAD]stra[PAD][PAD]stra[PAD]palɛstra[PAD][PAD][UNK][PAD][PAD]apːar[PAD]ta[PAD]mento[PAD]ka[PAD]po[PAD]klas[PAD]se[PAD]ve[PAD]dʒi[PAD]ʎɪ[PAD]ris[PAD]pon[PAD]rta[PAD]ris[PAD]pɔrta[PAD]bi[PAD]tʃi[PAD]lɛt[PAD][PAD]bitʃɪ[PAD]kletːa[PAD]kaffetːeria[PAD]strin[PAD]ta[PAD]kas[PAD]kɛt[PAD]to[PAD]kar[PAD]tɛl[PAD]li[PAD]nɔ[PAD]passa[PAD]tɛm[PAD][PAD][UNK][PAD]
191,1041_edugame2023_c410d6798fa341baa897ecfac90d9ef1_fbb572ab72004bc682b2ee145de3d247.wav,[PAD][UNK][PAD]buo[PAD]na[PAD]nɔnno[PAD]kanile[PAD]bi[PAD]nɔ[PAD]ko[PAD]lo[PAD][PAD][UNK][PAD]ban[PAD]tʃɔ[PAD]al[PAD]ɡa[PAD]kɔditʃe[PAD]ban[PAD]dito[PAD]vi[PAD]dzio[PAD]mat[PAD]to[PAD]av[PAD]vizo[PAD]kar[PAD]ni[PAD]vo[PAD]rɔ
192,1046_edugame2023_6819b5037be844aba4bb4f07e9cbfd21_257315e40bd842b4bdc81957bea80cca.wav,istro[PAD]bis[PAD]mɔɡːo[PAD]sir[PAD]felone[PAD]ke[PAD]tːina[PAD]rɛ[PAD]pɔr[PAD]te[PAD]fɔne[PAD]dʒːɔ[PAD]ka[PAD]ʎɪ[PAD]da[PAD]po[PAD]pa[PAD]ke[PAD]tɛn[PAD]ta[PAD]bit[PAD]to[PAD]eɲɲa[PAD]mi[PAD]sa[PAD]na[PAD]ɡros[PAD]to[PAD]vu[PAD]ʃia[PAD]ko[PAD]pe
193,1046_edugame2023_6819b5037be844aba4bb4f07e9cbfd21_c843d2bb41cc420fad3413746766157a.wav,vuzo[PAD]seɡa[PAD]klofɛno[PAD]ran[PAD]vi[PAD]ʎɔ[PAD]da[PAD]pe[PAD]tarse[PAD]do[PAD]rɪ[PAD]tstsa[PAD]pra[PAD]deʎa[PAD]arlo[PAD]beɲole[PAD]flave[PAD]stro[PAD]kuɲɲa[PAD]rɪ[PAD]po
194,1046_edugame2023_e94b5468835445adb56a00935ba64787_2b91b73c81df42ac885a9d91fd871414.wav,[PAD][UNK][PAD]
195,1046_edugame2023_e94b5468835445adb56a00935ba64787_38b25523ecb24b78a20e88f8bcb08521.wav,[PAD][UNK][PAD]
196,1046_edugame2023_e94b5468835445adb56a00935ba64787_81d97906af5b4220b42407f37cf08235.wav,[PAD][UNK][PAD]
197,1046_edugame2023_e94b5468835445adb56a00935ba64787_ddb9c076788442a5b085b0f59a6c9d11.wav,[PAD][UNK][PAD][PAD]stra[PAD]dʒe[PAD]mi[PAD]ne[PAD]stra[PAD]apːar[PAD]ta[PAD]mento[PAD]kaposkʊɔla[PAD]taʎa[PAD]far[PAD]falla[PAD]me[PAD]da[PAD]ʎe[PAD]tːa[PAD]kaffetːiɛra[PAD][PAD][UNK][PAD]stri[PAD]ŋɡa[PAD]dʒessetːo[PAD]kar[PAD]tɔn[PAD]tʃino[PAD]ka[PAD]ssa[PAD]fɔrte
198,1047_edugame2023_2bee8e82205b43758f2adfb7e3dfe17e_093c612785ca41b3b7f8854d58a2d7f7.wav,nazo[PAD]pane[PAD]lavɔro[PAD]telɛfono[PAD]mano[PAD]fava[PAD]natura[PAD]persona[PAD]anno[PAD]fotʃe[PAD]aŋɡolo[PAD]personale[PAD][PAD][UNK][PAD]
199,1047_edugame2023_2bee8e82205b43758f2adfb7e3dfe17e_167f102fc28c4e769db944fc9eb921f5.wav,[PAD][UNK][PAD]ɛsse[PAD]tro[PAD]fa[PAD]mine[PAD]stra[PAD][PAD][UNK][PAD]strɔfa[PAD][PAD][UNK][PAD][PAD]ministra[PAD]inkwinamento[PAD]kaposkwadra[PAD]tiʎo[PAD][PAD][UNK][PAD]ɛffe[PAD]antazma[PAD][PAD][UNK][PAD]mototʃikletːa[PAD][PAD][UNK][PAD]kaffelatːe[PAD]strillo[PAD]rossetːo[PAD]kartellone[PAD][PAD][UNK][PAD]kassapanka[PAD]kassap[PAD]
200,1047_edugame2023_2bee8e82205b43758f2adfb7e3dfe17e_75645b8216bf4ece95df7771e124e6e4.wav,diɡa[PAD]ɡatːo[PAD][PAD][UNK][PAD]dabːile[PAD][PAD][UNK][PAD]bonifiko[PAD]linea[PAD]alba[PAD][PAD][UNK][PAD]kometa[PAD][PAD][UNK][PAD]pentito[PAD]titsio[PAD][PAD][UNK][PAD]patːo[PAD]offeza[PAD]kal[PAD]derone
201,1047_edugame2023_2bee8e82205b43758f2adfb7e3dfe17e_c149469ab30c4246a14da03223fd9c14.wav,frutːa[PAD]fɔʎa[PAD]finɛstra[PAD]ventaʎo[PAD]streɡa[PAD]pronto[PAD]kampaɲɲa[PAD][PAD][UNK][PAD]bʊondʒɔrno[PAD]dɛstra[PAD]lastra[PAD]kapːɛllo[PAD][PAD][UNK][PAD]ʃakːwo
202,1047_edugame2023_b729927e33b14d46b3a69d02b01f30a8_02d7094638fc49f4bd2bcbc477ee47c9.wav,ustro[PAD][PAD][UNK][PAD]bizmakːo[PAD]sarvellone[PAD][PAD][UNK][PAD]kɛt[PAD]tinere[PAD][PAD][UNK][PAD]bi[PAD]nka[PAD][PAD][UNK][PAD]lonadʒːo[PAD][PAD][UNK][PAD]ɡaʎida[PAD]po[PAD]makidante[PAD]tukːa[PAD]aː[PAD]ɲemiza[PAD]ɲa[PAD][PAD][PAD][UNK][PAD]noɲɲe[PAD]rɛsto[PAD][PAD][UNK][PAD]ni[PAD]ʃakope
203,1047_edugame2023_b729927e33b14d46b3a69d02b01f30a8_9f0c72276e8f402bb88168ba30e8095e.wav,valo[PAD]save[PAD][PAD][UNK][PAD]klofɛlo[PAD]sin[PAD]viʎo[PAD][PAD][UNK][PAD]dete[PAD]farde[PAD][PAD][UNK][PAD]poritːa[PAD][PAD][UNK][PAD]prodiʎa[PAD]antʃɪ[PAD][PAD][UNK][PAD]biɲazo[PAD][PAD][UNK][PAD]fla[PAD]nɛstro[PAD][PAD][UNK][PAD]koɲaripo
204,1048_edugame2023_2c845514cd2c43e490a98d5c814a0fea_16943518772e421882a4fd587c35087c.wav,[PAD][UNK][PAD][PAD]di[PAD]ɡa[PAD]ɡa[PAD]tːo[PAD]ba[PAD]di[PAD]la[PAD][PAD][UNK][PAD]bo[PAD]ni[PAD]fi[PAD]ko[PAD]li[PAD]ɛnne[PAD]eː[PAD]aː[PAD]aː[PAD]ɛlle[PAD]ba[PAD]ko[PAD]me[PAD]ta[PAD][PAD][UNK][PAD]bɛn[PAD]ti[PAD]to[PAD]ti[PAD]dzi[PAD]ɔː[PAD]pa[PAD][PAD][PAD][PAD][UNK][PAD]
205,1048_edugame2023_2c845514cd2c43e490a98d5c814a0fea_559fe6407db84a6da2a6b78ef41af95c.wav,[PAD][UNK][PAD][PAD]ɛffe[PAD]ru[PAD]ta[PAD]fo[PAD]dʒi[PAD]li[PAD]aː[PAD]fi[PAD]ne[PAD]ɛsse[PAD]tɪ[PAD]ra[PAD][PAD][UNK][PAD]ve[PAD]ɛnne[PAD]tɪ[PAD]ta[PAD]dʒi[PAD]li[PAD]ɔː[PAD]ɛsse[PAD]tɪ[PAD]rɪ[PAD]ɛnne[PAD]ɡa[PAD]pi[PAD]ɛrɾe[PAD]ɔː[PAD]ɛnne[PAD]to[PAD]ka[PAD]ɛmme[PAD]pi[PAD]dʒi[PAD]na[PAD]bu[PAD][PAD][UNK][PAD]ɔː[PAD]ɛnne[PAD]dʒi[PAD]ɔː[PAD][PAD][PAD][PAD][UNK][PAD]
206,1048_edugame2023_2c845514cd2c43e490a98d5c814a0fea_959269cc88c74aca890e479a6a67c9a3.wav,[PAD][UNK][PAD][PAD]nazo[PAD]pe[PAD]ɛrɾe[PAD]ɛsse[PAD]ɛnne[PAD]aː[PAD]le[PAD]pa[PAD]ne[PAD]aː[PAD]ɛnne[PAD]ɡo[PAD]ɛlle[PAD]ɔː[PAD]la[PAD]vo[PAD]ɛrɾe[PAD]ɔː[PAD][PAD]fo[PAD][PAD][UNK][PAD]tʃe[PAD]la[PAD]vo[PAD]rɛ[PAD]anno[PAD]te[PAD]le[PAD]fo[PAD]ne[PAD]ɛnne[PAD][PAD]pe[PAD]ɛrɾe[PAD][PAD][PAD][UNK][PAD]
207,1048_edugame2023_2c845514cd2c43e490a98d5c814a0fea_e263fda9027d40cf96aabd26a04871c7.wav,ɛsse[PAD]tɪ[PAD]rɔ[PAD]ɡa[PAD]bi[PAD]ni[PAD]ɛsse[PAD]tɪ[PAD]ra[PAD]i[PAD]ɛnne[PAD]uː[PAD]uː[PAD]i[PAD]ɛnne[PAD]aː[PAD]me[PAD]ɛnne[PAD]to[PAD]ka[PAD]mo[PAD]ɛsse[PAD]ɡu[PAD]aː[PAD][PAD]ɡi[PAD]ra[PAD]to[PAD]ɡa[PAD]uː[PAD]lu[PAD]aː[PAD][PAD]fa[PAD]ɛnne[PAD][PAD][UNK][PAD]ta[PAD]ɛsse[PAD]ma[PAD]mo[PAD]tɪ[PAD]to[PAD][PAD][UNK][PAD]
208,1048_edugame2023_8c41070635fc451ea099309c8bb59f11_1f89cee2f41a4f72857c01c6e9537be3.wav,[PAD][UNK][PAD][PAD]uː[PAD]ɛsse[PAD]tɪ[PAD]rɔ[PAD]bi[PAD]ɛsse[PAD]pa[PAD]kːo[PAD]su[PAD]ɛrɾe[PAD]vo[PAD]lo[PAD]ne[PAD]ke[PAD][PAD][UNK][PAD]ti[PAD]ne[PAD]rɪ[PAD]bi[PAD]ɛnne[PAD]ka[PAD]lo[PAD][PAD][UNK][PAD]na[PAD]ɡi[PAD]ɔː[PAD][PAD][UNK][PAD][PAD][PAD][UNK][PAD][PAD]tu[PAD]ki[PAD]ɔː[PAD]eː[PAD][PAD][PAD][UNK][PAD]
209,1048_edugame2023_8c41070635fc451ea099309c8bb59f11_b94b7db7b9b14a0cb6bdfc7e686f5d94.wav,[PAD][UNK][PAD][PAD]va[PAD]lo[PAD][PAD][UNK][PAD]sa[PAD]ve[PAD]klo[PAD]fe[PAD]la[PAD][PAD][UNK][PAD]ɛsse[PAD]ɔː[PAD]ɛnne[PAD]vi[PAD]dʒi[PAD]li[PAD]ɔː[PAD][PAD][UNK][PAD]de[PAD][PAD][UNK][PAD]te[PAD]fa[PAD]ɛrɾe[PAD]d̪iː[PAD][PAD]po[PAD]ɛrɾe[PAD]sta[PAD]pi[PAD]rɔ[PAD]di[PAD]dʒi[PAD]la[PAD][PAD][UNK][PAD]aː[PAD]ɛnne[PAD]tʃi[PAD][PAD]bi[PAD]dʒi[PAD]na[PAD]sɔ[PAD]aː[PAD]dʒi[PAD]ne[PAD]ɛsse[PAD]tɪ[PAD][PAD][PAD][UNK][PAD]
210,1049_edugame2023_53b584b632084c39b18288d964ea140a_5ca1d2c749a243ebbd0fb861bda984d4.wav,stra[PAD]dʒe[PAD][PAD][UNK][PAD]mine[PAD]stra[PAD]apːe[PAD]ta[PAD]men[PAD]to[PAD]kapːo[PAD]skʊɔla[PAD]kaposkʊɔla[PAD]taʎa[PAD][PAD][UNK][PAD]farfalla[PAD]meda[PAD]ʎetːa[PAD]kaffetːeria[PAD]kaffetːiɛra[PAD]strin[PAD]dʒi[PAD][PAD][UNK][PAD]aː[PAD]dʒessetːo[PAD]karton[PAD]tʃino[PAD][PAD][UNK][PAD]kassafɔrte
211,1049_edugame2023_53b584b632084c39b18288d964ea140a_a62619ac4f854a6cbad95127556980d3.wav,skarpa[PAD]fiɡl[PAD]io[PAD]palɛstra[PAD][PAD][UNK][PAD]ferma[PAD]ʎɔ[PAD]strada[PAD]bra[PAD]ɛnne[PAD]ko[PAD]kompaɲɲo[PAD]soɡ[PAD]dʒɔr[PAD]nɔ[PAD]dʒi[PAD]ɔː[PAD]stra[PAD]mostra[PAD]kastɛllo[PAD]akːwisto
212,1049_edugame2023_53b584b632084c39b18288d964ea140a_ade4226ec37d49118aaefa8e070bc50a.wav,[PAD][UNK][PAD]pi[PAD]va[PAD]nɔtːe[PAD]brille[PAD][PAD][UNK][PAD]baziliko[PAD]radio[PAD]anka[PAD][PAD][UNK][PAD]ko[PAD]fa[PAD]nɔ[PAD][PAD][UNK][PAD]kondito[PAD]bi[PAD]vi[PAD]ɔː[PAD]fatːo[PAD]atːeza[PAD]kon[PAD][PAD][UNK][PAD]di[PAD]da[PAD]to
213,1049_edugame2023_53b584b632084c39b18288d964ea140a_d8f15112859d4663bf53422f610b5657.wav,kazo[PAD]fa[PAD]me[PAD]vitʃino[PAD]domenika[PAD]meno[PAD][PAD][UNK][PAD][PAD][PAD][UNK][PAD]da[PAD]pa[PAD]nuvola[PAD]siɲora[PAD]ɛkːo[PAD]foɡa[PAD]estate[PAD]ospedale
214,1049_edugame2023_e69ee9c36f304b92a8006d97854a14f6_3bd14cdbdeda4d08a8fa7eb3f01ed04f.wav,vuzo[PAD]seka[PAD]flofʊ[PAD]ran[PAD]vi[PAD]ʎɔ[PAD]da[PAD]pe[PAD]tarse[PAD]doridzːa[PAD]pradeʎa[PAD]ar[PAD]ɡo[PAD]be[PAD]ɲo[PAD]le[PAD]fla[PAD]ve[PAD]rɔ[PAD][PAD][PAD][UNK][PAD][PAD][PAD][UNK][PAD]
215,1049_edugame2023_e69ee9c36f304b92a8006d97854a14f6_f9d38a31f3c844139767f648a0335a5a.wav,istro[PAD]bizmo[PAD]dʒːɔ[PAD]sir[PAD]ve[PAD]lo[PAD]ne[PAD][PAD][UNK][PAD]ke[PAD]ti[PAD]na[PAD]rɛ[PAD]bɔrte[PAD]fo[PAD][PAD][UNK][PAD]ne[PAD]dʒːɔ[PAD]kaldo[PAD][PAD]pa[PAD]ke[PAD]tɛn[PAD]ta[PAD]bitːo[PAD]eː[PAD]ɲa[PAD]mi[PAD]sa[PAD]na[PAD]ɡrɔsto[PAD]vuʃɪ[PAD]kope
216,105_edugame2023_08eee96030a646e0bb96c502a1548b36_27525c805a6a4c6091fda0c1e3830c98.wav,[PAD][UNK][PAD]ɔstro[PAD][PAD][UNK][PAD]bizma[PAD]ɡːo[PAD]sir[PAD]ve[PAD]llone[PAD]ke[PAD]di[PAD]nare[PAD]bokːa[PAD]nɔ[PAD]boɡa[PAD]bolle[PAD]dʒːɔ[PAD]ka[PAD]ʎɪ[PAD]tapo[PAD]kadɪ[PAD]ka[PAD]dapo[PAD]nakipan[PAD]te[PAD]nutːo[PAD]nutːo[PAD][PAD][UNK][PAD]eː[PAD]ɲo[PAD]mi[PAD]sa[PAD]nostrasto[PAD]leʃɪ[PAD][PAD]leʃɪ[PAD][PAD][PAD][UNK][PAD]
217,105_edugame2023_08eee96030a646e0bb96c502a1548b36_fde55604369747e0820bc7b98a77e876.wav,vilo[PAD][PAD][UNK][PAD]sɔ[PAD]tʃe[PAD]klove[PAD]nɔ[PAD][PAD][UNK][PAD][PAD]mʊnviʎo[PAD]mʊnviʎo[PAD]depe[PAD]banse[PAD]kɔrit[PAD]ta[PAD]pradiʎa[PAD]avɪ[PAD]biɲɲa[PAD]lo[PAD]flu[PAD]nɛstro[PAD][PAD][UNK][PAD]kɔɲɲa[PAD]rɛpo[PAD]koɲarepo
218,105_edugame2023_a71a5a0d7d2149bb9cff37a6cd43574d_61564dbef25e49d9b6e5afe3fcda407c.wav,duna[PAD]nɔnno[PAD][PAD][UNK][PAD]kanɪ[PAD]le[PAD]bi[PAD]nɔ[PAD]kolo[PAD]batʃo[PAD]al[PAD]ɡa[PAD]kɔditʃe[PAD]bambɪ[PAD]to[PAD]vi[PAD]dzio[PAD]mat[PAD]to[PAD]av[PAD]vizo[PAD]kannɪ[PAD]vo[PAD]rɔ
219,105_edugame2023_a71a5a0d7d2149bb9cff37a6cd43574d_830f5aca8a1644fabc0f392b10359537.wav,[PAD][UNK][PAD]strato[PAD]ba[PAD]lɛstra[PAD]balɛstra[PAD]apːunta[PAD]mento[PAD]kapo[PAD]kla[PAD]sse[PAD]vɛʎa[PAD]rispo[PAD][UNK][PAD]sta[PAD]bitʃikletːa[PAD]kaffetːeria[PAD]strits[PAD]dza[PAD]kassetːo[PAD]kartel[PAD]lino[PAD]passa[PAD]tɛllo[PAD]passa[PAD]te[PAD]mpo
220,105_edugame2023_a71a5a0d7d2149bb9cff37a6cd43574d_99f2fa52610345dd835db84edc4f4368.wav,praŋdzo[PAD]fojo[PAD]fojo[PAD]sinistra[PAD]be[PAD]saʎo[PAD]strano[PAD]prezo[PAD]prɛtsːo[PAD]montaɲɲa[PAD]mɛdzːo[PAD]dʒɔr[PAD]nɔ[PAD]maɛstra[PAD]pjastra[PAD]fra[PAD]tɛllo[PAD]akːwa[PAD]rio
221,105_edugame2023_a71a5a0d7d2149bb9cff37a6cd43574d_cb648c249f084fc2918142a89ff8600d.wav,vazo[PAD][PAD][UNK][PAD]pa[PAD]tʃe[PAD]ka[PAD]me[PAD]ra[PAD]kamera[PAD]dʒɛnɪ[PAD]tore[PAD][PAD][UNK][PAD]mɛze[PAD]kava[PAD]pa[PAD]rɔla[PAD]bambina[PAD]ɔdʒːɪ[PAD][PAD][UNK][PAD]fɔka[PAD]aː[PAD]prile[PAD]kane[PAD]va[PAD]le[PAD]kane[PAD]
222,1050_edugame2023_cf9ad79f21bf4a00b496e02ee78d0a80_00c4dccb28304f86bb92ccad8cbaf8f2.wav,[PAD][UNK][PAD][PAD][PAD][UNK][PAD]praŋdzo[PAD]fojo[PAD]sinistra[PAD]sinistra[PAD]bersalio[PAD]bersalio[PAD]strano[PAD]prɛtsːo[PAD]pɔr[PAD]taɲɲa[PAD][PAD][UNK][PAD][PAD]medzːodʒɔrno[PAD][PAD][UNK][PAD][PAD]maɛstra[PAD][PAD][UNK][PAD]pia[PAD]stra[PAD][PAD][UNK][PAD][PAD][PAD][UNK][PAD][PAD][PAD][PAD][UNK][PAD]
223,1050_edugame2023_cf9ad79f21bf4a00b496e02ee78d0a80_0aa26ca5d52e417185c2ee62df0af850.wav,[PAD][UNK][PAD][PAD]patʃe[PAD]kamera[PAD][PAD][PAD][UNK][PAD]
224,1050_edugame2023_cf9ad79f21bf4a00b496e02ee78d0a80_2ddac1f88f7c4aa8ac0b93355cf5e66f.wav,[PAD][UNK][PAD][PAD]duna[PAD]nɔnno[PAD]kanile[PAD][PAD][UNK][PAD][PAD]binɔkolo[PAD]batʃo[PAD][PAD][UNK][PAD][PAD]alɡa[PAD][PAD][PAD][UNK][PAD][PAD]kɔditʃe[PAD]partito[PAD][PAD][UNK][PAD]vitsio[PAD]mato[PAD]avvizo[PAD][PAD][PAD][UNK][PAD]
225,1050_edugame2023_cf9ad79f21bf4a00b496e02ee78d0a80_7227af266cc04374a841c7472f7d80a5.wav,[PAD][UNK][PAD]strato[PAD][PAD][UNK][PAD]balɛstra[PAD][PAD][PAD][UNK][PAD][PAD]apːʊntamento[PAD][PAD][UNK][PAD][PAD]kapoklasse[PAD]vɛʎa[PAD]risposta[PAD]bitʃikletːa[PAD]kaffetːeria[PAD][PAD][UNK][PAD]stri[PAD]tstsa[PAD][PAD][PAD][UNK][PAD]
226,1050_edugame2023_faad1c60fbac4745a461cd4e30cbff38_3b3e99dcc95a43c5bc048a838e99fe7a.wav,vilo[PAD]sɔ[PAD]tʃe[PAD]klo[PAD]veno[PAD]mu[PAD]ɛnne[PAD]vi[PAD]ʎɔ[PAD]depe[PAD]ba[PAD]nse[PAD]korita[PAD]koritːa[PAD][PAD][UNK][PAD]pra[PAD]diʎa[PAD]aː[PAD]vri[PAD]aː[PAD]vri[PAD]bi[PAD]ɲa[PAD]lo[PAD]flʊnɛstro[PAD]kɔɲɲe[PAD]rɛpo
227,1050_edugame2023_faad1c60fbac4745a461cd4e30cbff38_3cb7f9ef1e014102ae1e6545c22939a8.wav,ustro[PAD][PAD][UNK][PAD][PAD][PAD][PAD][UNK][PAD]
228,1051_edugame2023_1fac4d35041e4f4b8eb7ba18e146ca2c_05e1c56ef90a4ee28dbee03594092b03.wav,nazo[PAD]pane[PAD]la[PAD]vo[PAD]rɔ[PAD]te[PAD]le[PAD]fɔno[PAD]mano[PAD][PAD][UNK][PAD]fa[PAD]va[PAD]natura[PAD]pɛrso[PAD]na[PAD]anno[PAD]fotʃe[PAD]an[PAD]ɡo[PAD]lo[PAD]pɛrso[PAD]nale
229,1051_edugame2023_1fac4d35041e4f4b8eb7ba18e146ca2c_a370d29f400b4fe28bf70d4d752d6c40.wav,[PAD][UNK][PAD][PAD]frutːa[PAD]frutːa[PAD]fɔʎa[PAD]fi[PAD]ne[PAD]stra[PAD][PAD][UNK][PAD]ven[PAD]ta[PAD]ʎɔ[PAD]streɡa[PAD]pronto[PAD]kampana[PAD]kampaɲɲa[PAD][PAD][UNK][PAD]buo[PAD]ndʒɔrno[PAD]dɛstra[PAD][PAD][UNK][PAD]lastra[PAD]kapːɛllo[PAD]ʃia[PAD]kːwa
230,1051_edugame2023_1fac4d35041e4f4b8eb7ba18e146ca2c_ebab12fdad1c4d908f1bc4ce1117eb28.wav,diɡa[PAD]ɡatːo[PAD]ba[PAD]di[PAD]le[PAD]bo[PAD]ni[PAD][PAD][UNK][PAD]fi[PAD]ko[PAD]linea[PAD]alba[PAD]ko[PAD]me[PAD]ta[PAD][PAD][UNK][PAD]pɛn[PAD]tito[PAD]titsio[PAD]patːo[PAD]offeza[PAD][PAD][UNK][PAD]kal[PAD]de[PAD]rɔ[PAD]ne
231,1051_edugame2023_1fac4d35041e4f4b8eb7ba18e146ca2c_efc0df29e0cb4442a02a1a0c6e28a2e3.wav,stro[PAD]fa[PAD]mi[PAD]ne[PAD]stra[PAD]iːn[PAD]kwi[PAD]na[PAD]mento[PAD]ka[PAD]po[PAD]skwadra[PAD]tiʎo[PAD]fan[PAD]ta[PAD]zma[PAD]mo[PAD]to[PAD]tʃi[PAD]kletːa[PAD]ka[PAD]fːe[PAD]latːe[PAD]stril[PAD]lo[PAD]rossetːo[PAD]kar[PAD]tellone[PAD]kassa[PAD]pan[PAD]ka
232,1051_edugame2023_5b3409814e28482b898e07d1262deade_acca907efd26432e93abf0889e8a6bfc.wav,vo[PAD]lo[PAD][PAD][UNK][PAD]sa[PAD]ve[PAD]klo[PAD]fɛlo[PAD]sɔ[PAD]ɛnne[PAD]viʎo[PAD]dete[PAD]farde[PAD]po[PAD]ritːa[PAD]prodiʎa[PAD]an[PAD]tʃi[PAD][PAD][UNK][PAD]biɲazo[PAD][PAD][UNK][PAD]fla[PAD]ne[PAD]stro[PAD]ko[PAD]ɲa[PAD]ripo
233,1051_edugame2023_5b3409814e28482b898e07d1262deade_e7117afa10c5494e8191c6dc0d20a847.wav,uːs[PAD]tro[PAD]bis[PAD]makːo[PAD][PAD][UNK][PAD]sar[PAD]vellone[PAD]ke[PAD]ti[PAD]nere[PAD]bin[PAD]ka[PAD]lo[PAD]nadʒːo[PAD][PAD][UNK][PAD]ɡa[PAD]ʎɪ[PAD]dapo[PAD]ma[PAD]ki[PAD]dante[PAD]tukːa[PAD][PAD][UNK][PAD]aɲɲe[PAD]miza[PAD][PAD][UNK][PAD][PAD]nɔ[PAD]ɡrɛsto[PAD]nitʃe[PAD]kope
234,1052_edugame2023_ab9c8bc06b6145539ca69cd3bb490e92_30b83314ccc5487f91e1d758153d0786.wav,[PAD][UNK][PAD][PAD]diva[PAD]nɔtːe[PAD]ba[PAD]rɪ[PAD]le[PAD]daziliko[PAD]radio[PAD]anka[PAD]vokano[PAD]kan[PAD]dito[PAD]divio[PAD]fatːo[PAD]asteta[PAD]atːeza[PAD]atːeza[PAD]kan[PAD]di[PAD]da[PAD]to[PAD][PAD][UNK][PAD]
235,1052_edugame2023_ab9c8bc06b6145539ca69cd3bb490e92_8e1bc1676c03484eb34266c950d1969e.wav,stra[PAD]dʒe[PAD]minɛstra[PAD][PAD][UNK][PAD]apːar[PAD]tamento[PAD]kapo[PAD]skʊɔla[PAD]taʎa[PAD][PAD][UNK][PAD][PAD]farfalla[PAD]meda[PAD]ʎe[PAD]tːa[PAD]kaffet[PAD]tjɛra[PAD]strin[PAD]ɲa[PAD]dʒessetːo[PAD][PAD][UNK][PAD]kar[PAD]tɔn[PAD]kito[PAD]kartonkito[PAD]kassafɔrte
236,1052_edugame2023_ab9c8bc06b6145539ca69cd3bb490e92_aa0e8792914440efac8df39b58c8b2ba.wav,skarpa[PAD][PAD][UNK][PAD]fiʎo[PAD]palɛstra[PAD]ferma[PAD]dio[PAD]strada[PAD]bar[PAD]nko[PAD]branko[PAD]kompa[PAD]ɲo[PAD]soɡ[PAD]dʒɔr[PAD]nɔ[PAD]dʒɔstra[PAD]mostra[PAD]kastɛllo[PAD]aː[PAD]kːwi[PAD]stɔ
237,1052_edugame2023_ab9c8bc06b6145539ca69cd3bb490e92_b77898a7f23e410bab236f34796734e3.wav,kazo[PAD]fama[PAD]vitʃino[PAD]domenika[PAD]meno[PAD][PAD][UNK][PAD]da[PAD]va[PAD][PAD][UNK][PAD][PAD]bava[PAD]bava[PAD][PAD][UNK][PAD][PAD][PAD][UNK][PAD][PAD]bava[PAD]bava[PAD]nuvola[PAD]siɲora[PAD]ɛkːo[PAD]fo[PAD]ɡa[PAD]estate[PAD]ɔː[PAD]spe[PAD]dale
238,1052_edugame2023_bdbfe0fa16cb414eaf0ea88484e4d28c_27ea2f2abc994b54ad7b346c89566f72.wav,vuzo[PAD]sekːa[PAD]klofɛno[PAD]ra[PAD]ɛnne[PAD]vi[PAD]ʎɔ[PAD]dape[PAD]tas[PAD]zre[PAD]doridzːa[PAD]prade[PAD]ɡliːa[PAD]ar[PAD]lo[PAD]de[PAD]ɲo[PAD]le[PAD]fla[PAD]ve[PAD]stro[PAD]ku[PAD]ɲa[PAD]rɪ[PAD]po
